author_name,last_name,first_name,title,birthdate,deathdate,misc1,misc2,misc3,misc4,,misc5,count,fraction_total
"Duncombe, Giles.",Duncombe,Giles,,,,,,,,,,1,0.00010591
"Croce, Giovanni, ca. 1557-1609.",Croce,Giovanni,, ca. 1557,1609,,,,,,,1,0.00010591
"Baselli, Giovanni Alberto.",Baselli,Giovanni Alberto,,,,,,,,,,1,0.00010591
"Manzini, Giovanni Battista, 1599-1664.",Manzini,Giovanni Battista,,1599,1664,,,,,,,1,0.00010591
"Loredano, Giovanni Francesco, 1607-1661.",Loredano,Giovanni Francesco,,1607,1661,,,,,,,1,0.00010591
"Musaeus, Grammaticus.",Musaeus,Grammaticus,,,,,,,,,,1,0.00010591
"Panzani, Gregorio, d. 1662.",Panzani,Gregorio,,,,,,,,,,1,0.00010591
"Sharpe, Gregory, 1713-1771.",Sharpe,Gregory,,1713,1771,,,,,,,1,0.00010591
"Hascard, Gregory.",Hascard,Gregory,,,,,,,,,,1,0.00010591
"Panciroli, Guido, 1523-1599.",Panciroli,Guido,,1523,1599,,,,,,,1,0.00010591
"Sainte-Croix, Guillaume-Emmanuel-Joseph Guilhem de Clermont-LodeÌ€ve, baron de, 1746-1809.",Sainte-Croix,Guillaume-Emmanuel-Joseph Guilhem de Clermont-Lodève,,1746,1809,,,,,,,1,0.00010591
"Thomas, H., bookseller, fl. 1790.",Thomas,H,, fl. 1790.,,,,,,,,1,0.00010591
"Adamson, H. 1581?-1639.",Adamson,H,,1581?,1639,,,,,,,1,0.00010591
"Curson, H.",Curson,H,,,,,,,,,,1,0.00010591
"Hartson, Hall, d. 1773.",Hartson,Hall,,,1773,,,,,,,1,0.00010591
"Glasse, Hannah, 1708-1770.",Glasse,Hannah,,1708,1770,,,,,,,1,0.00010591
"De Veil, Hans.",De Veil,Hans,,,,,,,,,,1,0.00010591
"Péréfixe de Beaumont, Hardouin de, b. 1605.",Péréfixe de Beaumont,Hardouin de,,1605,,,,,,,,1,0.00010591
"Langrische, Hector, Sir, 1738-1811.",Langrische,Hector,,1738,1811,,,,,,,1,0.00010591
"Agrippa von Nettesheim, Heinrich Cornelius, 1486?-1535.",Agrippa von Nettesheim,Heinrich Cornelius,, 1486?,1535,,,,,,,1,0.00010591
"Grellmann, Heinrich Moritz Gottlieb, 1756-1804.",Grellmann,Heinrich Moritz Gottlieb,,1756,1804,,,,,,,1,0.00010591
"Scott, Helenus, 1760-1821.",Scott,Helenus,,1760,1821,,,,,,,1,0.00010591
"O'Roon, Hellen, pseud.",O'Roon,Hellen,,,,,,,,,,1,0.00010591
"Turenne, Henri de La Tour d'Auvergne, vicomte de, 1611-1675.",de La Tour d'Auvergne,Henri,,1611,1675,,,,,,,1,0.00010591
"Misson, Henri, de Valbourg, fl. 1698.",Misson de Valbourg,Henri,, fl. 1698.,,,,,,,,1,0.00010591
"Du Laurens, Henri-Joseph, 1719-1797.",Du Laurens,Henri-Joseph,,1719,1797,,,,,,,1,0.00010591
"Hammond, Henry, 1605-1660.",Hammond,Henry,,1605,1660,,,,,,,1,0.00010591
"More, Henry, 1614-1687.",More,Henry,,1614,1687,,,,,,,1,0.00010591
"Wilkinson, Henry, 1616-1690.",Wilkinson,Henry,,1616,1690,,,,,,,1,0.00010591
"Dodwell, Henry, 1641-1711.",Dodwell,Henry,,1641,1711,,,,,,,1,0.00010591
"Care, Henry, 1646-1688.",Care,Henry,,1646,1688,,,,,,,1,0.00010591
"Aldrich, Henry, 1647-1710.",Aldrich,Henry,,1647,1710,,,,,,,1,0.00010591
"Maundrell, Henry, 1665-1701.",Maundrell,Henry,,1665,1701,,,,,,,1,0.00010591
"Grove, Henry, 1684-1738.",Grove,Henry,,1684,1738,,,,,,,1,0.00010591
"Needler, Henry, 1690-1718.",Needler,Henry,,1690,1718,,,,,,,1,0.00010591
"Swinden, Henry, 1716-1772.",Swinden,Henry,,1716,1772,,,,,,,1,0.00010591
"Owen, Henry, 1716-1795.",Owen,Henry,,1716,1795,,,,,,,1,0.00010591
"Jones, Henry, 1721-1770.",Jones,Henry,,1721,1770,,,,,,,1,0.00010591
"Vansittart, Henry, 1732-1770.",Vansittart,Henry,,1732,1770,,,,,,,1,0.00010591
"Mayo, Henry, 1733-1793.",Mayo,Henry,,1733,1793,,,,,,,1,0.00010591
"Goudemetz, Henry, 1749-1826?",Goudemetz,Henry,,1749,1826?,,,,,,,1,0.00010591
"Bromley, Henry, b. 1750.",Bromley,Henry,,1750,,,,,,,,1,0.00010591
"Lemoine, Henry, 1756-1812",Lemoine,Henry,,1756,1812,,,,,,,1,0.00010591
"Oakes, Henry, Sir, Bart., 1756-1827.",Oakes,Henry,,1756,1827,,,,,,,1,0.00010591
"Guthry, Henry, bp. of Dunkeld, 1600?-1676.",Guthry,Henry,, 1600?,1676,,,,,,,1,0.00010591
"Wilson, Henry, 18th cent.",Wilson,Henry,, 18th cent.,,,,,,,,1,0.00010591
"Lee, Henry, D.D.",Lee,Henry,,,,,,,,,,1,0.00010591
"Haslop, Henry, fl. 1586-1591.",Haslop,Henry,, fl. 1586,1591,,,,,,,1,0.00010591
"Anderson, Henry, d. 1761.",Anderson,Henry,,,1761,,,,,,,1,0.00010591
"Dimock, Henry, d. 1810.",Dimock,Henry,,,1810,,,,,,,1,0.00010591
"Phillippes, Henry, d. 1677?",Phillippes,Henry,,,1677?,,,,,,,1,0.00010591
"Walrond, Henry, d. 1693?",Walrond,Henry,,,1693?,,,,,,,1,0.00010591
"Howard, Henry,",Howard,Henry,,,,,,,,,,1,0.00010591
"Northumberland, Henry Algernon Percy, Earl of, 1478-1527.",Percy,Henry Algernon,,1478,1527,,,,,,,1,0.00010591
"Englefield, Henry Charles, Sir, bart., 1752-1822.",Englefield,Henry Charles,,1752,1822,,,,,,,1,0.00010591
"Davis, Henry Edwards, 1756-1784.",Davis,Henry Edwards,,1756,1784,,,,,,,1,0.00010591
"Groenvelt, Henry Frederic.",Groenvelt,Henry Frederic,,,,,,,,,,1,0.00010591
"Yorke, Henry Redhead, 1772-1813.",Yorke,Henry Redhead,,1772,1813,,,,,,,1,0.00010591
"Gore, Henry.",Gore,Henry,,,,,,,,,,1,0.00010591
"Higgs, Henry.",Higgs,Henry,,,,,,,,,,1,0.00010591
"Kopp, Henry.",Kopp,Henry,,,,,,,,,,1,0.00010591
"Norris, Henry.",Norris,Henry,,,,,,,,,,1,0.00010591
"Thorndike, Herbert, 1598-1672.",Thorndike,Herbert,,1598,1672,,,,,,,1,0.00010591
"Croft, Herbert, Sir, 1751-1816.",Croft,Herbert,,1751,1816,,,,,,,1,0.00010591
"Hugo, Herman, 1588-1629.",Hugo,Herman,,1588,1629,,,,,,,1,0.00010591
"Mountmorres of Castlemorres, Hervey Redmond Morres, Viscount, 1745 or 6-1797.",Morres,Hervey Redmond,, 1745 or 6,1797,,,,,,,1,0.00010591
"Jacob, Hildebrand, 1693-1739.",Jacob,Hildebrand,,1693,1739,,,,,,,1,0.00010591
"Bowman, Hildebrand.",Bowman,Hildebrand,,,,,,,,,,1,0.00010591
"Gibson, historical writer.",Gibson,historical writer,,,,,,,,,,1,0.00010591
"Price, Howell ap David,",Price,Howell ap David,,,,,,,,,,1,0.00010591
"Farmer, Hugh, 1714-1787.",Farmer,Hugh,,1714,1787,,,,,,,1,0.00010591
"Hamilton, Hugh, 1729-1805.",Hamilton,Hugh,,1729,1805,,,,,,,1,0.00010591
"MacCurtin, Hugh, 1680?-1755.",MacCurtin,Hugh,, 1680?,1755,,,,,,,1,0.00010591
"Grotius, Hugo, 1583-1645.",Grotius,Hugo,,1583,1645,,,,,,,1,0.00010591
"Mackworth, Humphrey, Sir, 1657-1727.",Mackworth,Humphrey,,1657,1727,,,,,,,1,0.00010591
"Hody, Humphrey, 1659-1707.",Hody,Humphrey,,1659,1707,,,,,,,1,0.00010591
"Repton, Humphry, 1752-1818.",Repton,Humphry,,1752,1818,,,,,,,1,0.00010591
"Drevon, I. F. Henry.",Drevon,I F Henry,,,,,,,,,,1,0.00010591
"GeÅrgarinÄ“s, IÅsÄ“ph, 17th cent.",GeÅrgarinÄ“s,IÅsÄ“ph,, 17th cent.,,,,,,,,1,0.00010591
"Pardies, Ignace Gaston, 1636-1673.",Pardies,Ignace Gaston,,1636,1673,,,,,,,1,0.00010591
"Hand, Impartial. Impartial hand.",Hand,Impartial Impartial hand,,,,,,,,,,1,0.00010591
"Titus, in Sandgate.",Titus,in Sandgate,,,,,,,,,,1,0.00010591
"Barrow, Isaac, 1630-1677.",Barrow,Isaac,,1630,1677,,,,,,,1,0.00010591
"Kimber, Isaac, 1692-1755.",Kimber,Isaac,,1692,1755,,,,,,,1,0.00010591
"Maddox, Isaac, 1697-1759.",Maddox,Isaac,,1697,1759,,,,,,,1,0.00010591
"Orobio de Castro, Isaac, approximately 1617-1687.",Orobio de Castro,Isaac,, approximately 1617,1687,,,,,,,1,0.00010591
"Wood, Isaac, of Shrewsbury.",Wood,Isaac,,,,,,,,,,1,0.00010591
"Pinto, Isaac de, 1715-1787.",Pinto,Isaac de,,1715,1787,,,,,,,1,0.00010591
"Herbert, Isaac.",Herbert,Isaac,,,,,,,,,,1,0.00010591
"Thompson, Isaac.",Thompson,Isaac,,,,,,,,,,1,0.00010591
"Kelly, Isabella.",Kelly,Isabella,,,,,,,,,,1,0.00010591
"Mauduit, Israel, 1708-1787.",Mauduit,Israel,,1708,1787,,,,,,,1,0.00010591
"Walton, Izaak, 1593-1683.",Walton,Izaak,,1593,1683,,,,,,,1,0.00010591
"Mumford, J. 1606-1666.",Mumford,J,,1606,1666,,,,,,,1,0.00010591
"VanieÌ€re, J. 1664-1739.",VanieÌ€re,J,,1664,1739,,,,,,,1,0.00010591
"Bailey, J. 1750-1819.",Bailey,J,,1750,1819,,,,,,,1,0.00010591
"Robertson, J., fl. 1770-1790.",Robertson,J,, fl. 1770,1790,,,,,,,1,0.00010591
"Moir, J., Rev.",Moir,J,,,,,,,,,,1,0.00010591
"Burton, J. 1745 or 6-1806.",Burton,J,,1745 or 6,1806,,,,,,,1,0.00010591
"Crull, J. d. 1713?",Crull,J,,,1713?,,,,,,,1,0.00010591
"Holcombe, J. ",Holcombe,J,,,,,,,,,,1,0.00010591
"Achard, J.",Achard,J,,,,,,,,,,1,0.00010591
"Billingsley, J.",Billingsley,J,,,,,,,,,,1,0.00010591
"Brookes, J.",Brookes,J,,,,,,,,,,1,0.00010591
"Fenwick, J.",Fenwick,J,,,,,,,,,,1,0.00010591
"Garretson, J.",Garretson,J,,,,,,,,,,1,0.00010591
"Monk, J.,",Monk,J,,,,,,,,,,1,0.00010591
"Owen, J.",Owen,J,,,,,,,,,,1,0.00010591
"Perry, J.",Perry,J,,,,,,,,,,1,0.00010591
"Phelps, J.",Phelps,J,,,,,,,,,,1,0.00010591
"R., J., a convert of Mr. Bays's.",R,J,,,,,,,,,,1,0.00010591
"Ramsden, J.",Ramsden,J,,,,,,,,,,1,0.00010591
"Twamley, J.",Twamley,J,,,,,,,,,,1,0.00010591
"Rambach, J. J. 1693-1735.",Rambach,J J,,1693,1735,,,,,,,1,0.00010591
"Desaguliers, J. T. 1683-1744.",Desaguliers,J T,,1683,1744,,,,,,,1,0.00010591
"Spon, Jacob, 1647-1685.",Spon,Jacob,,1647,1685,,,,,,,1,0.00010591
"Vernet, Jacob, 1698-1789.",Vernet,Jacob,,1698,1789,,,,,,,1,0.00010591
"Ilive, Jacob, 1705-1763.",Ilive,Jacob,,1705,1763,,,,,,,1,0.00010591
"Duché, Jacob, 1738-1798.",Duché,Jacob,,1738,1798,,,,,,,1,0.00010591
"Ozanam, Jacques, 1640-1717.",Ozanam,Jacques,,1640,1717,,,,,,,1,0.00010591
"Bossuet, Jacques Bénigne, 1627-1704.",Bossuet,Jacques Bénigne,,1627,1704,,,,,,,1,0.00010591
"Serenius, Jakob, 1700-1776.",Serenius,Jakob,,1700,1776,,,,,,,1,0.00010591
"Staehlin, Jakob von, 1709-1785.",Staehlin,Jakob von,,1709,1785,,,,,,,1,0.00010591
"Melville, James, Sir, 1535-1617.",Melville,James,,1535,1617,,,,,,,1,0.00010591
"Ware, James, Sir, 1594-1666.",Ware,James,,1594,1666,,,,,,,1,0.00010591
"Heath, James, 1629-1664.",Heath,James,,1629,1664,,,,,,,1,0.00010591
"Tyrrell, James, 1642-1718.",Tyrrell,James,,1642,1718,,,,,,,1,0.00010591
"Wright, James, 1643-1713.",Wright,James,,1643,1713,,,,,,,1,0.00010591
"Welwood, James, 1652-1727.",Welwood,James,,1652,1727,,,,,,,1,0.00010591
"Dickinson, James, 1658-1741.",Dickinson,James,,1658,1741,,,,,,,1,0.00010591
"Arbuckle, James, 1700-1734?",Arbuckle,James,,1700,1734?,,,,,,,1,0.00010591
"Burrow, James, Sir, 1701-1782.",Burrow,James,,1701,1782,,,,,,,1,0.00010591
"Steuart, James, Sir, 1712-1780.",Steuart,James,,1712,1780,,,,,,,1,0.00010591
"Townley, James, 1714-1778.",Townley,James,,1714,1778,,,,,,,1,0.00010591
"Brindley, James, 1716-1772.",Brindley,James,,1716,1772,,,,,,,1,0.00010591
"Cawthorn, James, 1719-1761.",Cawthorn,James,,1719,1761,,,,,,,1,0.00010591
"Merrick, James, 1720-1769.",Merrick,James,,1720,1769,,,,,,,1,0.00010591
"Ussher, James, 1720-1772.",Ussher,James,,1720,1772,,,,,,,1,0.00010591
"Maxwell, James, 1720-1800.",Maxwell,James,,1720,1800,,,,,,,1,0.00010591
"Penn, James, 1727-1800.",Penn,James,,1727,1800,,,,,,,1,0.00010591
"Robson, James, 1733-1806.",Robson,James,,1733,1806,,,,,,,1,0.00010591
"Eyre, James, Sir, 1734-1799.",Eyre,James,,1734,1799,,,,,,,1,0.00010591
"Keir, James, 1735-1820.",Keir,James,,1735,1820,,,,,,,1,0.00010591
"Boswell, James, 1740-1795.",Boswell,James,,1740,1795,,,,,,,1,0.00010591
"Wilson, James, 1742-1798.",Wilson,James,,1742,1798,,,,,,,1,0.00010591
"Douglas, James, 1753-1819.",Douglas,James,,1753,1819,,,,,,,1,0.00010591
"Currie, James, 1756-1805.",Currie,James,,1756,1805,,,,,,,1,0.00010591
"Freeman, James, 1759-1835.",Freeman,James,,1759,1835,,,,,,,1,0.00010591
"Boaden, James, 1762-1839.",Boaden,James,,1762,1839,,,,,,,1,0.00010591
"Hurdis, James, 1763-1801.",Hurdis,James,,1763,1801,,,,,,,1,0.00010591
"Grahame, James, 1765-1811.",Grahame,James,,1765,1811,,,,,,,1,0.00010591
"Plumptre, James, 1770-1832.",Plumptre,James,,1770,1832,,,,,,,1,0.00010591
"Roberts, James, 1668 or 9-1754.",Roberts,James,, 1668 or 9,1754,,,,,,,1,0.00010591
"Marriott, James, Sir, 1730?-1803.",Marriott,James,, 1730?,1803,,,,,,,1,0.00010591
"Adair, James, 1743?-1798.",Adair,James,, 1743?,1798,,,,,,,1,0.00010591
"Adam, James, active 1789-1810.",Adam,James,, active 1789,1810,,,,,,,1,0.00010591
"Man, James, ca. 1700-1761.",Man,James,, ca. 1700,1761,,,,,,,1,0.00010591
"Fraser, James, fl. 1742.",Fraser,James,, fl. 1742.,,,,,,,,1,0.00010591
"Bonar, James, fl. 1796.",Bonar,James,, fl. 1796.,,,,,,,,1,0.00010591
"Porter, James, Sir 1710-1786.",Porter,James,,1710,1786,,,,,,,1,0.00010591
"Justice, James, Sir.",Justice,James,,,,,,,,,,1,0.00010591
"Ray, James, b. 1700?",Ray,James,,1700?,,,,,,,,1,0.00010591
"Gardiner, James, d. 1732.",Gardiner,James,,,1732,,,,,,,1,0.00010591
"Dunbar, James, d. 1798.",Dunbar,James,,,1798,,,,,,,1,0.00010591
"Cranford, James, d. 1657.",Cranford,James,,, d. 1657.,,,,,,,1,0.00010591
"Kirkpatrick, James, d. 1743.",Kirkpatrick,James,,, d. 1743.,,,,,,,1,0.00010591
"Dalrymple, James, d. 1791.",Dalrymple,James,,, d. 1791.,,,,,,,1,0.00010591
"Smith, James, of Tewkesbury.",Smith,James,,,,,,,,,,1,0.00010591
"Upton, James",Upton,James,,,,,,,,,,1,0.00010591
"Burges, James Bland, Sir, 1752-1824.",Burges,James Bland,,1752,1824,,,,,,,1,0.00010591
"Erskine, James Francis, 1743-1806.",Erskine,James Francis,,1743,1806,,,,,,,1,0.00010591
"Semple, James George, b. 1759.",Semple,James George,,1759,,,,,,,,1,0.00010591
"Adair, James Makittrick, 1728-1802.",Adair,James Makittrick,,1728,1802,,,,,,,1,0.00010591
"Montgomery, James William, Sir, 1721-1803.",Montgomery,James William,,1721,1803,,,,,,,1,0.00010591
"Atkinson, James.",Atkinson,James,,,,,,,,,,1,0.00010591
"Bannister, James.",Bannister,James,,,,,,,,,,1,0.00010591
"Buller, James.",Buller,James,,,,,,,,,,1,0.00010591
"Coats, James.",Coats,James,,,,,,,,,,1,0.00010591
"Cowe, James.",Cowe,James,,,,,,,,,,1,0.00010591
"Forde, James.",Forde,James,,,,,,,,,,1,0.00010591
"Geddes, James.",Geddes,James,,,,,,,,,,1,0.00010591
"Hodges, James.",Hodges,James,,,,,,,,,,1,0.00010591
"Maidment, James.",Maidment,James,,,,,,,,,,1,0.00010591
"Ogden, James.",Ogden,James,,,,,,,,,,1,0.00010591
"Robson, James.",Robson,James,,,,,,,,,,1,0.00010591
"Sanxay, James.",Sanxay,James,,,,,,,,,,1,0.00010591
"Scruton, James.",Scruton,James,,,,,,,,,,1,0.00010591
"Sedgwick, James.",Sedgwick,James,,,,,,,,,,1,0.00010591
"Simon, James.",Simon,James,,,,,,,,,,1,0.00010591
"Collier, Jane, 1715?-1755.",Collier,Jane,, 1715?,1755,,,,,,,1,0.00010591
"Pilkington, Jane, fl. 1796-1815.",Pilkington,Jane,, fl. 1796,1815,,,,,,,1,0.00010591
"Little, Janet, 1759-1813.",Little,Janet,,1759,1813,,,,,,,1,0.00010591
"Terrasson, Jean, 1670-1750.",Terrasson,Jean,,1670,1750,,,,,,,1,0.00010591
"Rousset de Missy, Jean, 1686-1762.",Rousset de Missy,Jean,,1686,1762,,,,,,,1,0.00010591
"Palairet, Jean, 1697-1774.",Palairet,Jean,,1697,1774,,,,,,,1,0.00010591
"La Faye, Jean Baptiste de",La Faye,Jean Baptiste de,,,,,,,,,,1,0.00010591
"Sainte-Palaye, Jean Baptiste de la Curne de",Sainte-Palaye,Jean Baptiste de la Curne de,,,,,,,,,,1,0.00010591
"La Fontaine, Jean de, 1621-1695.",La Fontaine,Jean de,,1621,1695,,,,,,,1,0.00010591
"Baltus, Jean Francois, 1667-1743.",Baltus,Jean Francois,,1667,1743,,,,,,,1,0.00010591
"Bernard, Jean Frédéric, d. 1752.",Bernard,Jean Frédéric,,,1752,,,,,,,1,0.00010591
"Levizac, Jean Pons Victor Le Coutz de, d. 1813.",Levizac,Jean Pons Victor Le Coutz de,,,1813,,,,,,,1,0.00010591
"Segrais, Jean Regnauld de, 1624-1701.",Segrais,Jean Regnauld de,,1624,1701,,,,,,,1,0.00010591
"Tavernier, Jean-Baptiste, 1605-1689.",Tavernier,Jean-Baptiste,,1605,1689,,,,,,,1,0.00010591
"Massillon, Jean-Baptiste, 1663-1742.",Massillon,Jean-Baptiste,,1663,1742,,,,,,,1,0.00010591
"Desroches de Parthenay, Jean-Baptiste, 1690-1766.",Desroches de Parthenay,Jean-Baptiste,,1690,1766,,,,,,,1,0.00010591
"Argens, Jean-Baptiste de Boyer, marquis d', 1704-1771.",de Boyer,Jean-Baptiste,,1704,1771,,,,,,,1,0.00010591
"Duvoisin, Jean-Baptiste, 1744-1813.",Duvoisin,Jean-Baptiste,,1744,1813,,,,,,,1,0.00010591
"Louvet de Couvray, Jean-Baptiste, 1760-1797.",Louvet de Couvray,Jean-Baptiste,,1760,1797,,,,,,,1,0.00010591
"Jourdan, Jean-Baptiste, 1762-1833.",Jourdan,Jean-Baptiste,,1762,1833,,,,,,,1,0.00010591
"Papon, Jean-Pierre, 1734-1803.",Papon,Jean-Pierre,,1734,1803,,,,,,,1,0.00010591
"Crousaz, Jean-Pierre de, 1663-1750.",Crousaz,Jean-Pierre de,,1663,1750,,,,,,,1,0.00010591
"Morse, Jedidiah, 1761-1826.",Morse,Jedidiah,,1761,1826,,,,,,,1,0.00010591
"Fernández, Jerónimo.",Fernández,Jerónimo,,,,,,,,,,1,0.00010591
"Dummer, Jeremiah, 1681-1739.",Dummer,Jeremiah,,1681,1739,,,,,,,1,0.00010591
"Markland, Jeremiah, 1693-1776.",Markland,Jeremiah,,1693,1776,,,,,,,1,0.00010591
"Trist, Jeremiah.",Trist,Jeremiah,,,,,,,,,,1,0.00010591
"Taylor, Jeremy, 1613-1667.",Taylor,Jeremy,,1613,1667,,,,,,,1,0.00010591
"Tull, Jethro, 1674-1741.",Tull,Jethro,,1674,1741,,,,,,,1,0.00010591
"MagalhaÌƒes, JoaÌƒo Jacinto de, 1722-1790.",MagalhaÌƒes,JoaÌƒo Jacinto de,,1722,1790,,,,,,,1,0.00010591
"Philander, Joakim, M. A., pseud.",Philander,Joakim,,,,,,,,,,1,0.00010591
"Alexander, Joannes, of Bern.",Alexander,Joannes,,,,,,,,,,1,0.00010591
"Orton, Job, 1717-1783.",Orton,Job,,1717,1783,,,,,,,1,0.00010591
"Bengel, Johann Albrecht, 1687-1752.",Bengel,Johann Albrecht,,1687,1752,,,,,,,1,0.00010591
"Comenius, Johann Amos, 1592-1670.",Comenius,Johann Amos,,1592,1670,,,,,,,1,0.00010591
"Eisenmenger, Johann Andreas, 1654-1704.",Eisenmenger,Johann Andreas,,1654,1704,,,,,,,1,0.00010591
"Cramer, Johann Andreas, 1710-1777.",Cramer,Johann Andreas,,1710,1777,,,,,,,1,0.00010591
"Michaelis, Johann David, 1717-1791.",Michaelis,Johann David,,1717,1791,,,,,,,1,0.00010591
"Tielke, Johann Gottlieb, 1731-1787.",Tielke,Johann Gottlieb,,1731,1787,,,,,,,1,0.00010591
"Weidenfeld, Johann Seger.",Weidenfeld,Johann Seger,,,,,,,,,,1,0.00010591
"Bale, John, 1495-1563.",Bale,John,,1495,1563,,,,,,,1,0.00010591
"Doddridge, John, Sir, 1555-1628.",Doddridge,John,,1555,1628,,,,,,,1,0.00010591
"Boys, John, 1571-1625.",Boys,John,,1571,1625,,,,,,,1,0.00010591
"Hales, John, 1584-1656.",Hales,John,,1584,1656,,,,,,,1,0.00010591
"Ball, John, 1585-1640.",Ball,John,,1585,1640,,,,,,,1,0.00010591
"Scott, John, Sir, 1585-1670.",Scott,John,,1585,1670,,,,,,,1,0.00010591
"Glanville, John, Sir, 1586-1661.",Glanville,John,,1586,1661,,,,,,,1,0.00010591
"Hacket, John, 1592-1670.",Hacket,John,,1592,1670,,,,,,,1,0.00010591
"Bramhall, John, 1594-1663.",Bramhall,John,,1594,1663,,,,,,,1,0.00010591
"Cosin, John, 1594-1672.",Cosin,John,,1594,1672,,,,,,,1,0.00010591
"Foxcroft, John, 1595-1662.",Foxcroft,John,,1595,1662,,,,,,,1,0.00010591
"Temple, John, Sir, 1600-1677.",Temple,John,,1600,1677,,,,,,,1,0.00010591
"Beale, John, 1603-1683?",Beale,John,,1603,1683?,,,,,,,1,0.00010591
"Bond, John, 1612-1676.",Bond,John,,1612,1676,,,,,,,1,0.00010591
"Birkenhead, John, Sir, 1616-1679.",Birkenhead,John,,1616,1679,,,,,,,1,0.00010591
"Kersey, John, 1616-1690?",Kersey,John,,1616,1690?,,,,,,,1,0.00010591
"Evelyn, John, 1620-1706.",Evelyn,John,,1620,1706,,,,,,,1,0.00010591
"Aubrey, John, 1626-1697.",Aubrey,John,,1626,1697,,,,,,,1,0.00010591
"Gadbury, John, 1627-1704.",Gadbury,John,,1627,1704,,,,,,,1,0.00010591
"Phillips, John, 1631-1706.",Phillips,John,,1631,1706,,,,,,,1,0.00010591
"Mapletoft, John, 1631-1721.",Mapletoft,John,,1631,1721,,,,,,,1,0.00010591
"Reresby, John, Sir, 2d bart., 1634-1689.",Reresby,John,,1634,1689,,,,,,,1,0.00010591
"Narbrough, John, Sir, 1640-1688.",Narbrough,John,,1640,1688,,,,,,,1,0.00010591
"Flamsteed, John, 1646-1719.",Flamsteed,John,,1646,1719,,,,,,,1,0.00010591
"Kettlewell, John, 1653-1695.",Kettlewell,John,,1653,1695,,,,,,,1,0.00010591
"Asgill, John, 1659-1738.",Asgill,John,,1659,1738,,,,,,,1,0.00010591
"Vanbrugh, John, Sir, 1664-1726.",Vanbrugh,John,,1664,1726,,,,,,,1,0.00010591
"Pomfret, John, 1667-1702.",Pomfret,John,,1667,1702,,,,,,,1,0.00010591
"Richardson, John, 1667-1753.",Richardson,John,,1667,1753,,,,,,,1,0.00010591
"Laurence, John, 1668-1732.",Laurence,John,,1668,1732,,,,,,,1,0.00010591
"Fortescue-Aland, John, 1670-1746.",Fortescue-Aland,John,,1670,1746,,,,,,,1,0.00010591
"Savage, John, 1673-1747.",Savage,John,,1673,1747,,,,,,,1,0.00010591
"Freind, John, 1675-1728.",Freind,John,,1675,1728,,,,,,,1,0.00010591
"Lewis, John, 1675-1747.",Lewis,John,,1675,1747,,,,,,,1,0.00010591
"Ayliffe, John, 1676-1732.",Ayliffe,John,,1676,1732,,,,,,,1,0.00010591
"Clerk, John, Sir, 1676-1755.",Clerk,John,,1676,1755,,,,,,,1,0.00010591
"Hughes, John, 1677-1720.",Hughes,John,,1677,1720,,,,,,,1,0.00010591
"Dougharty, John, 1677-1755.",Dougharty,John,,1677,1755,,,,,,,1,0.00010591
"Mannock, John, 1677-1764.",Mannock,John,,1677,1764,,,,,,,1,0.00010591
"Le Neve, John, 1679-1741.",Le Neve,John,,1679,1741,,,,,,,1,0.00010591
"Addenbrooke, John, 1680-1719.",Addenbrooke,John,,1680,1719,,,,,,,1,0.00010591
"Clarke, John, 1687-1734.",Clarke,John,,1687,1734,,,,,,,1,0.00010591
"Byrom, John, 1692-1763.",Byrom,John,,1692,1763,,,,,,,1,0.00010591
"Huxham, John, 1692-1768.",Huxham,John,,1692,1768,,,,,,,1,0.00010591
"Maclaurin, John, 1693-1754.",Maclaurin,John,,1693,1754,,,,,,,1,0.00010591
"Burton, John, 1696-1771.",Burton,John,,1696,1771,,,,,,,1,0.00010591
"Churchman, John, 1705-1775.",Churchman,John,,1705,1775,,,,,,,1,0.00010591
"Johnson, John, 1706-1791.",Johnson,John,,1706,1791,,,,,,,1,0.00010591
"Shabbeare, John, 1709-1788.",Shabbeare,John,,1709,1788,,,,,,,1,0.00010591
"Towne, John, 1711-1791",Towne,John,,1711,1791,,,,,,,1,0.00010591
"Conder, John, 1714-1781.",Conder,John,,1714,1781,,,,,,,1,0.00010591
"Butler, John, 1717-1802.",Butler,John,,1717,1802,,,,,,,1,0.00010591
"Landen, John, 1719-1790.",Landen,John,,1719,1790,,,,,,,1,0.00010591
"Boydell, John, 1719-1804.",Boydell,John,,1719,1804,,,,,,,1,0.00010591
"Knox, John, 1720-1790.",Knox,John,,1720,1790,,,,,,,1,0.00010591
"Duncan, John, 1721-1808.",Duncan,John,,1721,1808,,,,,,,1,0.00010591
"Lawson, John, 1723-1779.",Lawson,John,,1723,1779,,,,,,,1,0.00010591
"Ryland, John, 1723-1792.",Ryland,John,,1723,1792,,,,,,,1,0.00010591
"Gregory, John, 1724-1773.",Gregory,John,,1724,1773,,,,,,,1,0.00010591
"Bowle, John, 1725-1788.",Bowle,John,,1725,1788,,,,,,,1,0.00010591
"Macgowan, John, 1726-1780.",Macgowan,John,,1726,1780,,,,,,,1,0.00010591
"Clerk, John, 1728-1812.",Clerk,John,,1728,1812,,,,,,,1,0.00010591
"Dunning, John, Baron Ashburton, 1731-1783.",Dunning,John,,1731,1783,,,,,,,1,0.00010591
