author_name,last_name,first_name,title,birthdate,deathdate,count,fraction_total,
"Hardy, G. H. (Godfrey Harold)",Hardy,G. H. (Godfrey Harold),,1877,1947,4,6.61682E-05,
"Vandenburg, G. L.",Vandenburg,G. L.,,no_birthdate,no_deathdate,4,6.61682E-05,
"Mably, Gabriel Bonnot de",Mably,Gabriel Bonnot de,,1709,1785,4,6.61682E-05,
"Catullus, Gaius Valerius",Catullus,Gaius Valerius,,84 BC,54 BC,4,6.61682E-05,
"Tissandier, Gaston",Tissandier,Gaston,,1843,1899,4,6.61682E-05,
"Büchner, Georg",Büchner,Georg,,1813,1837,4,6.61682E-05,
"Engel, Georg",Engel,Georg,,1866,1931,4,6.61682E-05,
"Washington, George",Washington,George,,1732,1799,4,6.61682E-05,
"Cruikshank, George",Cruikshank,George,,1792,1878,4,6.61682E-05,
"Smith, George",Smith,George,,1833,1919,4,6.61682E-05,
"Thompson, George",Thompson,George,,1823,no_deathdate,4,6.61682E-05,
"Durston, George",Durston,George,,no_birthdate,no_deathdate,4,6.61682E-05,
"Lawrence, George A. (George Alfred)",Lawrence,George A. (George Alfred),,1827,1876,4,6.61682E-05,
"England, George Allan",England,George Allan,,1877,1936,4,6.61682E-05,
"English, George Bethune",English,George Bethune,,1787,1828,4,6.61682E-05,
"Waring, George E. (George Edwin)",Waring,George E. (George Edwin),,1833,1898,4,6.61682E-05,
"Betts, George Herbert",Betts,George Herbert,,1868,1934,4,6.61682E-05,
"Eekhoud, Georges",Eekhoud,Georges,,1854,1927,4,6.61682E-05,
"Le Faure, Georges",Le Faure,Georges,,1856,1953,4,6.61682E-05,
"Vance, Gerald",Vance,Gerald,,no_birthdate,no_deathdate,4,6.61682E-05,
"Lee, Gerald Stanley",Lee,Gerald Stanley,,1862,1944,4,6.61682E-05,
"Stein, Gertrude",Stein,Gertrude,,1874,1946,4,6.61682E-05,
"Leopardi, Giacomo",Leopardi,Giacomo,,1798,1837,4,6.61682E-05,
"à Beckett, Gilbert Abbott",à Beckett,Gilbert Abbott,,1811,1856,4,6.61682E-05,
"Bertini, Giuseppe",Bertini,Giuseppe,,1759,1852,4,6.61682E-05,
"Casserly, Gordon",Casserly,Gordon,,1869,1947,4,6.61682E-05,
"Bates, Gordon",Bates,Gordon,,no_birthdate,no_deathdate,4,6.61682E-05,
"Greenwood, Grace",Greenwood,Grace,,1823,1904,4,6.61682E-05,
"White, Grace Miller",White,Grace Miller,,1868,1957,4,6.61682E-05,
"Numers, Gustaf von",Numers,Gustaf von,,1848,1913,4,6.61682E-05,
"Meyrink, Gustav",Meyrink,Gustav,,1868,1932,4,6.61682E-05,
"Moule, H. C. G. (Handley Carr Glyn)",Moule,H. C. G. (Handley Carr Glyn),,1841,1920,4,6.61682E-05,
"Traill, H. D. (Henry Duff)",Traill,H. D. (Henry Duff),,1842,1900,4,6.61682E-05,
"Bashford, H. H. (Henry Howarth), Sir",Bashford,H. H. (Henry Howarth),,1880,1961,4,6.61682E-05,
"Tomlinson, H. M. (Henry Major)",Tomlinson,H. M. (Henry Major),,1873,1958,4,6.61682E-05,
"Williams, H. Noel (Hugh Noel)",Williams,H. Noel (Hugh Noel),,1870,1925,4,6.61682E-05,
"Vincent, Harl",Vincent,Harl,,1893,1968,4,6.61682E-05,
"Begbie, Harold",Begbie,Harold,,1871,1929,4,6.61682E-05,
"Sherman, Harold M. (Harold Morrow)",Sherman,Harold M. (Harold Morrow),,1898,1987,4,6.61682E-05,
"Smith, Harriet L. (Harriet Lummis)",Smith,Harriet L. (Harriet Lummis),,no_birthdate,no_deathdate,4,6.61682E-05,
"Johnston, Harry",Johnston,Harry,,1858,1927,4,6.61682E-05,
"De Windt, Harry",De Windt,Harry,,1856,1933,4,6.61682E-05,
"Treitschke, Heinrich von",Treitschke,Heinrich von,,1834,1896,4,6.61682E-05,
"Bannerman, Helen",Bannerman,Helen,,1862,1946,4,6.61682E-05,
"Inman, Henry",Inman,Henry,,1837,1899,4,6.61682E-05,
"Bordeaux, Henry",Bordeaux,Henry,,1870,1963,4,6.61682E-05,
"Hasse, Henry",Hasse,Henry,,1913,1977,4,6.61682E-05,
"Jones, Henry Festing",Jones,Henry Festing,,1851,1928,4,6.61682E-05,
"Richardson, Henry Handel",Richardson,Henry Handel,,1870,1946,4,6.61682E-05,
"Newbolt, Henry John, Sir",Newbolt,Henry John,,1862,1938,4,6.61682E-05,
"Field, Henry M. (Henry Martyn)",Field,Henry M. (Henry Martyn),,1822,1907,4,6.61682E-05,
"Salt, Henry S.",Salt,Henry S.,,1851,1939,4,6.61682E-05,
"Harrison, Henry Sydnor",Harrison,Henry Sydnor,,1880,1930,4,6.61682E-05,
"Beecher, Henry Ward",Beecher,Henry Ward,,1813,1887,4,6.61682E-05,
"Hayens, Herbert",Hayens,Herbert,,1861,1944,4,6.61682E-05,
"Gibbons, Herbert Adams",Gibbons,Herbert Adams,,1880,1934,4,6.61682E-05,
"Kastle, Herbert D.",Kastle,Herbert D.,,1924,1987,4,6.61682E-05,
"Heiberg, Hermann",Heiberg,Hermann,,1840,1910,4,6.61682E-05,
"Bergman, Hjalmar",Bergman,Hjalmar,,1883,1931,4,6.61682E-05,
"Drachmann, Holger",Drachmann,Holger,,1846,1908,4,6.61682E-05,
"Randall, Homer",Randall,Homer,,no_birthdate,no_deathdate,4,6.61682E-05,
"Flint, Homer Eon",Flint,Homer Eon,,1888,1924,4,6.61682E-05,
"Beaugrand, Honoré",Beaugrand,Honoré,,1848,1906,4,6.61682E-05,
"Chapelle, Howard Irving",Chapelle,Howard Irving,,1901,1975,4,6.61682E-05,
"Miller, Hugh",Miller,Hugh,,1802,1856,4,6.61682E-05,
"Lofting, Hugh",Lofting,Hugh,,1886,1947,4,6.61682E-05,
"Hofmannsthal, Hugo von",Hofmannsthal,Hugo von,,1874,1929,4,6.61682E-05,
"Hapgood, Hutchins",Hapgood,Hutchins,,1869,1944,4,6.61682E-05,
"Kondylakes, Ioannes",Kondylakes,Ioannes,,1861,1920,4,6.61682E-05,
"Newton, Isaac",Newton,Isaac,,1642,1727,4,6.61682E-05,
"Marcosson, Isaac Frederick",Marcosson,Isaac Frederick,,1876,1961,4,6.61682E-05,
"Anderson, Isabel",Anderson,Isabel,,1876,1948,4,6.61682E-05,
"Byrum, Isabel C. (Isabel Coston)",Byrum,Isabel C. (Isabel Coston),,1870,1938,4,6.61682E-05,
"Walton, Izaak",Walton,Izaak,,1593,1683,4,6.61682E-05,
"Forrester, Izola L. (Izola Louise)",Forrester,Izola L. (Izola Louise),,1878,1944,4,6.61682E-05,
"Auriac, J. Berlioz d' (Jules Berlioz)",Auriac,J. Berlioz d' (Jules Berlioz),,1820,no_deathdate,4,6.61682E-05,
"Tregarthen, J. C. (John Coulson)",Tregarthen,J. C. (John Coulson),,1854,1933,4,6.61682E-05,
"Holland, J. G. (Josiah Gilbert)",Holland,J. G. (Josiah Gilbert),,1819,1881,4,6.61682E-05,
"Erkko, J. H.",Erkko,J. H.,,1849,1906,4,6.61682E-05,
"Kurtz, J. H. (Johann Heinrich)",Kurtz,J. H. (Johann Heinrich),,1809,1890,4,6.61682E-05,
"Jacobsen, J. P. (Jens Peter)",Jacobsen,J. P. (Jens Peter),,1847,1885,4,6.61682E-05,
"Rosny, J.-H., aîné",Rosny aîné,J.-H.,,1856,1940,4,6.61682E-05,
"Williamson, Jack",Williamson,Jack,,1908,2006,4,6.61682E-05,
"Bose, Jagadis Chandra",Bose,Jagadis Chandra,,1858,1937,4,6.61682E-05,
"Stevenson, James",Stevenson,James,,1840,1888,4,6.61682E-05,
"Bonwick, James",Bonwick,James,,1817,1906,4,6.61682E-05,
"Fiske, James",Fiske,James,,1885,1933,4,6.61682E-05,
"Stamers, James",Stamers,James,,no_birthdate,no_deathdate,4,6.61682E-05,
"Flecker, James Elroy",Flecker,James Elroy,,1884,1915,4,6.61682E-05,
"Clarke, James Freeman",Clarke,James Freeman,,1810,1888,4,6.61682E-05,
"Foster, James H.",Foster,James H.,,no_birthdate,no_deathdate,4,6.61682E-05,
"Ludlow, James M. (James Meeker)",Ludlow,James M. (James Meeker),,1841,1932,4,6.61682E-05,
"Hall, James Norman",Hall,James Norman,,1887,1951,4,6.61682E-05,
"Mears, James R.",Mears,James R.,,no_birthdate,no_deathdate,4,6.61682E-05,
"Findley, James S. (James Smith)",Findley,James S. (James Smith),,1926,no_deathdate,4,6.61682E-05,
"McConnell, James V.",McConnell,James V.,,1925,1990,4,6.61682E-05,
"Ligthart, Jan",Ligthart,Jan,,1859,1916,4,6.61682E-05,
"Dieulafoy, Jane",Dieulafoy,Jane,,1851,1916,4,6.61682E-05,
"Addams, Jane",Addams,Jane,,1860,1935,4,6.61682E-05,
"Erdélyi, János",Erdélyi,János,,1814,1868,4,6.61682E-05,
"Calvin, Jean",Calvin,Jean,,1509,1564,4,6.61682E-05,
"Lang, Jean",Lang,Jean,,1867,1932,4,6.61682E-05,
"Marbot, Jean-Baptiste-Antoine-Marcelin, baron de",de Marbot,Jean-Baptiste-Antoine-Marcelin,,1782,1854,4,6.61682E-05,
"Marmontel, Jean-François",Marmontel,Jean-François,,1723,1799,4,6.61682E-05,
"Guyon, Jeanne Marie Bouvier de la Motte",Guyon,Jeanne Marie Bouvier de la Motte,,1648,1717,4,6.61682E-05,
"Williams, Jesse Lynch",Williams,Jesse Lynch,,1871,1929,4,6.61682E-05,
"Weston, Jessie L. (Jessie Laidlay)",Weston,Jessie L. (Jessie Laidlay),,1850,1928,4,6.61682E-05,
"Bergman, Johan Albert",Bergman,Johan Albert,,1844,1924,4,6.61682E-05,
"Fichte, Johann Gottlieb",Fichte,Johann Gottlieb,,1762,1814,4,6.61682E-05,
"Becher, Johannes Robert",Becher,Johannes Robert,,1891,1958,4,6.61682E-05,
"Caius, John",Caius,John,,1510,1573,4,6.61682E-05,
"Taylor, John",Taylor,John,,1580,1653,4,6.61682E-05,
"Aubrey, John",Aubrey,John,,1626,1697,4,6.61682E-05,
"Moore, John",Moore,John,,1729,1802,4,6.61682E-05,
"Adams, John",Adams,John,,1735,1826,4,6.61682E-05,
"Nichols, John",Nichols,John,,1745,1826,4,6.61682E-05,
"Franklin, John",Franklin,John,,1786,1847,4,6.61682E-05,
"Clare, John",Clare,John,,1793,1864,4,6.61682E-05,
"Leighton, John",Leighton,John,,1822,1912,4,6.61682E-05,
"Rae, John",Rae,John,,1845,1915,4,6.61682E-05,
"Brownlie, John",Brownlie,John,,1857,1925,4,6.61682E-05,
"Dos Passos, John",Dos Passos,John,,1896,1970,4,6.61682E-05,
"Paris, John Ayrton",Paris,John Ayrton,,1785,1856,4,6.61682E-05,
"Clay, John Cecil",Clay,John Cecil,,1875,1930,4,6.61682E-05,
"Dent, John Charles",Dent,John Charles,,1841,1888,4,6.61682E-05,
"Van Dyke, John Charles",Van Dyke,John Charles,,1856,1932,4,6.61682E-05,
"Ridpath, John Clark",Ridpath,John Clark,,1840,1900,4,6.61682E-05,
"Jeaffreson, John Cordy",Jeaffreson,John Cordy,,1831,1901,4,6.61682E-05,
"Cooke, John Esten",Cooke,John Esten,,1830,1886,4,6.61682E-05,
"Neihardt, John G.",Neihardt,John G.,,1881,1973,4,6.61682E-05,
"Stephens, John L.",Stephens,John L.,,1805,1852,4,6.61682E-05,
"Legler, John M.",Legler,John M.,,no_birthdate,no_deathdate,4,6.61682E-05,
"Keynes, John Maynard",Keynes,John Maynard,,1883,1946,4,6.61682E-05,
"Falkner, John Meade",Falkner,John Meade,,1858,1932,4,6.61682E-05,
"Wetterau, John Moncure",Wetterau,John Moncure,,no_birthdate,no_deathdate,4,6.61682E-05,
"Musick, John R. (John Roy)",Musick,John R. (John Roy),,1849,1901,4,6.61682E-05,
"McIntyre, John Thomas",McIntyre,John Thomas,,1871,1951,4,6.61682E-05,
"Morse, John Torrey",Morse,John Torrey,,1840,1937,4,6.61682E-05,
"Draper, John William",Draper,John William,,1811,1882,4,6.61682E-05,
"De Forest, John William",De Forest,John William,,1826,1906,4,6.61682E-05,
"Sevilla, Jose N.",Sevilla,Jose N.,,1880,1946,4,6.61682E-05,
"Bates, Joseph",Bates,Joseph,,1792,1872,4,6.61682E-05,
"Jacobs, Joseph",Jacobs,Joseph,,1854,1916,4,6.61682E-05,
"Smith, Joseph Fielding",Smith,Joseph Fielding,,1876,1972,4,6.61682E-05,
"Lawrence, Josephine",Lawrence,Josephine,,no_birthdate,1978,4,6.61682E-05,
"Peabody, Josephine Preston",Peabody,Josephine Preston,,1874,1922,4,6.61682E-05,
"Billings, Josh",Billings,Josh,,1818,1885,4,6.61682E-05,
"Kraszewski, JoÌ�zef Ignacy",Kraszewski,Józef Ignacy,,1812,1887,4,6.61682E-05,
"Koskimaa, Juho",Koskimaa,Juho,,1891,1926,4,6.61682E-05,
"Sandeau, Jules",Sandeau,Jules,,1811,1883,4,6.61682E-05,
"Renard, Jules",Renard,Jules,,1864,1910,4,6.61682E-05,
"Janin, Jules Gabriel",Janin,Jules Gabriel,,1804,1874,4,6.61682E-05,
"Street, Julian",Street,Julian,,1879,1947,4,6.61682E-05,
"Corbett, Julian Stafford",Corbett,Julian Stafford,,1854,1922,4,6.61682E-05,
"Corson, Juliet",Corson,Juliet,,1842,1897,4,6.61682E-05,
"Caesar, Julius",Caesar,Julius,,100 BC,44 BC,4,6.61682E-05,
"Voss, Julius von",Voss,Julius von,,1768,1832,4,6.61682E-05,
"Tanizaki, Jun'ichiro",Tanizaki,Jun'ichiro,,1886,1965,4,6.61682E-05,
"Maurik, Justus van",Maurik,Justus van,,1846,1904,4,6.61682E-05,
"Järvi, K. A. (Kaarlo August)",Järvi,K. A. (Kaarlo August),,1869,1942,4,6.61682E-05,
"Jääskeläinen, Kaapro",Jääskeläinen,Kaapro,,1862,1932,4,6.61682E-05,
"Tavaststjerna, Karl August",Tavaststjerna,Karl August,,1860,1898,4,6.61682E-05,
"Franzos, Karl Emil",Franzos,Karl Emil,,1848,1904,4,6.61682E-05,
"Pöllnitz, Karl Ludwig, Freiherr von",von Pöllnitz,Karl Ludwig,,1692,1775,4,6.61682E-05,
"Greenaway, Kate",Greenaway,Kate,,1846,1901,4,6.61682E-05,
"Chopin, Kate",Chopin,Kate,,1850,1904,4,6.61682E-05,
"Bates, Katharine Lee",Bates,Katharine Lee,,1859,1929,4,6.61682E-05,
"Burt, Katharine Newlin",Burt,Katharine Newlin,,1882,1977,4,6.61682E-05,
"Thurston, Katherine Cecil",Thurston,Katherine Cecil,,1875,1911,4,6.61682E-05,
"Ward, Kenneth",Ward,Kenneth,,no_birthdate,no_deathdate,4,6.61682E-05,
"James I, King of England",James I,King of England,,1566,1625,4,6.61682E-05,
"Palamas, Kostes",Palamas,Kostes,,1859,1943,4,6.61682E-05,
"Wyman, L. P. (Levi Parker)",Wyman,L. P. (Levi Parker),,1873,no_deathdate,4,6.61682E-05,
"King, L. W. (Leonard William)",King,L. W. (Leonard William),,1869,1919,4,6.61682E-05,
"Barker, Lady (Mary Anne)",Barker,Lady (Mary Anne),,1831,1911,4,6.61682E-05,
"Morgan, Lady (Sydney)",Morgan,Lady (Sydney),,1783,1859,4,6.61682E-05,
"Sterne, Laurence",Sterne,Laurence,,1713,1768,4,6.61682E-05,
"Oliphant, Laurence",Oliphant,Laurence,,1829,1888,4,6.61682E-05,
"Hutton, Laurence",Hutton,Laurence,,1843,1904,4,6.61682E-05,
"Gilman, Lawrence",Gilman,Lawrence,,1878,1939,4,6.61682E-05,
"Burpee, Lawrence J. (Lawrence Johnstone)",Burpee,Lawrence J. (Lawrence Johnstone),,1873,1946,4,6.61682E-05,
"Frank, Leonhard",Frank,Leonhard,,1882,1961,4,6.61682E-05,
"Eckenstein, Lina",Eckenstein,Lina,,1857,1931,4,6.61682E-05,
"Marshall, Logan",Marshall,Logan,,1884,no_deathdate,4,6.61682E-05,
"Smith, Logan Pearsall",Smith,Logan Pearsall,,1865,1946,4,6.61682E-05,
"Reybaud, Louis",Reybaud,Louis,,1799,1879,4,6.61682E-05,
"Ginzberg, Louis",Ginzberg,Louis,,1873,1953,4,6.61682E-05,
"Lamprey, Louise",Lamprey,Louise,,1869,1951,4,6.61682E-05,
"Boigne, Louise-Eléonore-Charlotte-Adélaide d'Osmond, comtesse de",de Boigne,Louise-Eléonore-Charlotte-Adélaide d'Osmond,,1781,1866,4,6.61682E-05,
"Vigée-Lebrun, Louise-Elisabeth",Vigée-Lebrun,Louise-Elisabeth,,1755,1842,4,6.61682E-05,
"Barzini, Luigi",Barzini,Luigi,,1874,1947,4,6.61682E-05,
"Coloma, Luis",Coloma,Luis,,1851,1915,4,6.61682E-05,
"Xavier, M.",Xavier,M.,,1798,1865,4,6.61682E-05,
"Shiel, M. P. (Matthew Phipps)",Shiel,M. P. (Matthew Phipps),,1865,1947,4,6.61682E-05,
"Hawley, Mabel C.",Hawley,Mabel C.,,no_birthdate,no_deathdate,4,6.61682E-05,
"Chagas, Manuel Pinheiro",Chagas,Manuel Pinheiro,,1842,1895,4,6.61682E-05,
"Prévost, Marcel",Prévost,Marcel,,1862,1941,4,6.61682E-05,
"Burnham, Margaret",Burnham,Margaret,,no_birthdate,no_deathdate,4,6.61682E-05,
"Sherwood, Margaret Pollock",Sherwood,Margaret Pollock,,1864,1955,4,6.61682E-05,
"Cooke, Marjorie Benton",Cooke,Marjorie Benton,,1876,1920,4,6.61682E-05,
"Somerville, Mary",Somerville,Mary,,1780,1872,4,6.61682E-05,
"Antin, Mary",Antin,Mary,,1881,1949,4,6.61682E-05,
"Hanshew, Mary E.",Hanshew,Mary E.,,no_birthdate,no_deathdate,4,6.61682E-05,
"Northend, Mary Harrod",Northend,Mary Harrod,,1850,no_deathdate,4,6.61682E-05,
"Bradley, Mary Hastings",Bradley,Mary Hastings,,1882,1976,4,6.61682E-05,
"Waddington, Mary King",Waddington,Mary King,,1833,1923,4,6.61682E-05,
"Beard, Mary Ritter",Beard,Mary Ritter,,1876,1958,4,6.61682E-05,
"Betham, Matilda",Betham,Matilda,,1776,1852,4,6.61682E-05,
"Goodwin, Maud Wilder",Goodwin,Maud Wilder,,1856,1935,4,6.61682E-05,
"Thompson, Maurice",Thompson,Maurice,,1844,1901,4,6.61682E-05,
"Fairless, Michael",Fairless,Michael,,1869,1901,4,6.61682E-05,
"Hart, Michael",Hart,Michael,,1947,2011,4,6.61682E-05,
"Amari, Michele",Amari,Michele,,1806,1889,4,6.61682E-05,
"Lermontov, Mikhail Iurevich",Lermontov,Mikhail Iurevich,,1814,1841,4,6.61682E-05,
"Riddell, J. H., Mrs.",Riddell,J. H.,Mrs,1832,1906,4,6.61682E-05,
"Stawell, Rodolph, Mrs.",Stawell,Rodolph,Mrs,no_birthdate,no_deathdate,4,6.61682E-05,
"Barbauld, Mrs. (Anna Letitia)",Barbauld,Anna Letitia,Mrs,1743,1825,4,6.61682E-05,
"Hubback, Mrs. (Catherine-Anne Austen)",Hubback,Catherine-Anne Austen,Mrs,1818,1877,4,6.61682E-05,
"Park, Mungo",Park,Mungo,,1771,1806,4,6.61682E-05,
"Leskov, N. S. (Nikolai Semenovich)",Leskov,N. S. (Nikolai Semenovich),,1831,1895,4,6.61682E-05,
"Lincoln, Natalie Sumner",Lincoln,Natalie Sumner,,1881,1935,4,6.61682E-05,
"Dodge, Natt N. (Natt Noyes)",Dodge,Natt N. (Natt Noyes),,1900,1982,4,6.61682E-05,
"Bly, Nellie",Bly,Nellie,,1864,1922,4,6.61682E-05,
"Lloyd, Nelson",Lloyd,Nelson,,1873,1933,4,6.61682E-05,
"Anderson, Nephi",Anderson,Nephi,,1865,1923,4,6.61682E-05,
"Desfontaines, Nicolas-Marc",Desfontaines,Nicolas-Marc,,no_birthdate,1652,4,6.61682E-05,
"Douglas, Norman",Douglas,Norman,,1868,1952,4,6.61682E-05,
"Douglas, O.",Douglas,O.,,1877,1948,4,6.61682E-05,
"Uzanne, Octave",Uzanne,Octave,,1851,1931,4,6.61682E-05,
"Schmidt, Otto Ernst",Schmidt,Otto Ernst,,1862,1926,4,6.61682E-05,
"Edwards, Owen Morgan, Sir",Edwards,Owen Morgan,,1858,1920,4,6.61682E-05,
"Andriessen, P. J. (Pieter Jacob)",Andriessen,P. J. (Pieter Jacob),,1815,1877,4,6.61682E-05,
"Barnum, P. T. (Phineas Taylor)",Barnum,P. T. (Phineas Taylor),,1810,1891,4,6.61682E-05,
"Pratt, Parley P. (Parley Parker)",Pratt,Parley P. (Parley Parker),,1807,1857,4,6.61682E-05,
"Villari, Pasquale",Villari,Pasquale,,1827,1917,4,6.61682E-05,
"More, Paul Elmer",More,Paul Elmer,,1864,1937,4,6.61682E-05,
"Konody, Paul G. (Paul George)",Konody,Paul G. (Paul George),,1872,1933,4,6.61682E-05,
"Fairman, Paul W.",Fairman,Paul W.,,1916,1977,4,6.61682E-05,
"Thomasson, Pehr",Thomasson,Pehr,,1818,1883,4,6.61682E-05,
"Ervast, Pekka",Ervast,Pekka,,1875,1934,4,6.61682E-05,
"Gibbon, Perceval",Gibbon,Perceval,,1879,1926,4,6.61682E-05,
"Wren, Percival Christopher",Wren,Percival Christopher,,1885,1941,4,6.61682E-05,
"Abelard, Peter",Abelard,Peter,,1079,1142,4,6.61682E-05,
"Nansen, Peter",Nansen,Peter,,1861,1918,4,6.61682E-05,
"Newell, Peter",Newell,Peter,,1862,1924,4,6.61682E-05,
"McArthur, Peter",McArthur,Peter,,1866,1924,4,6.61682E-05,
"Massinger, Philip",Massinger,Philip,,1583,1640,4,6.61682E-05,
"Hamerton, Philip Gilbert",Hamerton,Philip Gilbert,,1834,1894,4,6.61682E-05,
"Ségur, Philippe-Paul, comte de",de Ségur,Philippe-Paul,,1780,1873,4,6.61682E-05,
"Fleury de Chaboulon, Pierre Alexandre Édouard, baron",Fleury de Chaboulon,Pierre Alexandre Édouard,,1779,1835,4,6.61682E-05,
"Beaumarchais, Pierre Augustin Caron de",Beaumarchais,Pierre Augustin Caron de,,1732,1799,4,6.61682E-05,
"Doesticks, Q. K. Philander",Doesticks,Q. K. Philander,,1831,1875,4,6.61682E-05,
"Tao, Qian",Tao,Qian,,365,427,4,6.61682E-05,
"Torrey, R. A. (Reuben Archer)",Torrey,R. A. (Reuben Archer),,1856,1928,4,6.61682E-05,
"Cunninghame Graham, R. B. (Robert Bontine)",Cunninghame Graham,R. B. (Robert Bontine),,1852,1936,4,6.61682E-05,
"Winterbotham, R. R. (Russell Robert)",Winterbotham,R. R. (Russell Robert),,1904,1971,4,6.61682E-05,
"Russell, R. V. (Robert Vane)",Russell,R. V. (Robert Vane),,1873,1915,4,6.61682E-05,
"Busk, Rachel Harriette",Busk,Rachel Harriette,,1831,1907,4,6.61682E-05,
"Cram, Ralph Adams",Cram,Ralph Adams,,1863,1942,4,6.61682E-05,
"Trine, Ralph Waldo",Trine,Ralph Waldo,,1866,1958,4,6.61682E-05,
"Bradbury, Ray",Bradbury,Ray,,1920,2012,4,6.61682E-05,
"Davis, Rebecca Harding",Davis,Rebecca Harding,,1831,1910,4,6.61682E-05,
"Dozy, Reinhart Pieter Anne",Dozy,Reinhart Pieter Anne,,1820,1883,4,6.61682E-05,
"Broughton, Rhoda",Broughton,Rhoda,,1840,1920,4,6.61682E-05,
"Mead, Richard",Mead,Richard,,1673,1754,4,6.61682E-05,
"Davey, Richard",Davey,Richard,,1848,no_deathdate,4,6.61682E-05,
"Head, Richard",Head,Richard,,no_birthdate,no_deathdate,4,6.61682E-05,
"Stockham, Richard",Stockham,Richard,,no_birthdate,no_deathdate,4,6.61682E-05,
"Bonnycastle, Richard Henry, Sir",Bonnycastle,Richard Henry,,1791,1847,4,6.61682E-05,
"Dana, Richard Henry",Dana,Richard Henry,,1815,1882,4,6.61682E-05,
"Elam, Richard M. (Richard Mace)",Elam,Richard M. (Richard Mace),,1920,2013,4,6.61682E-05,
"Smith, Richard Rein",Smith,Richard Rein,,1930,no_deathdate,4,6.61682E-05,
"Shaver, Richard S.",Shaver,Richard S.,,1907,1975,4,6.61682E-05,
"Lardner, Ring",Lardner,Ring,,1885,1933,4,6.61682E-05,
"Dodsley, Robert",Dodsley,Robert,,1703,1764,4,6.61682E-05,
"Lynd, Robert",Lynd,Robert,,1879,1949,4,6.61682E-05,
"Webb, Robert G.",Webb,Robert G.,,no_birthdate,no_deathdate,4,6.61682E-05,
"Benedix, Roderich",Benedix,Roderich,,1811,1873,4,6.61682E-05,
"Dombre, Roger",Dombre,Roger,,1859,1914,4,6.61682E-05,
"Bussy, Roger de Rabutin, comte de",de Bussy,Roger de Rabutin,,1618,1693,4,6.61682E-05,
"Johnson, Rossiter",Johnson,Rossiter,,1840,1931,4,6.61682E-05,
"Ayres, Ruby M. (Ruby Mildred)",Ayres,Ruby M. (Ruby Mildred),,1883,1955,4,6.61682E-05,
"Raspe, Rudolf Erich",Raspe,Rudolf Erich,,1737,1794,4,6.61682E-05,
"Smith, Ruel Perley",Smith,Ruel Perley,,1869,1937,4,6.61682E-05,
"Brooke, Rupert",Brooke,Rupert,,1887,1915,4,6.61682E-05,
"Doubleday, Russell",Doubleday,Russell,,1872,1949,4,6.61682E-05,
"Wheeler, Ruthe S.",Wheeler,Ruthe S.,,no_birthdate,no_deathdate,4,6.61682E-05,
"Montgomery, Rutherford G. (Rutherford George)",Montgomery,Rutherford G. (Rutherford George),,1896,1985,4,6.61682E-05,
"Farina, Salvatore",Farina,Salvatore,,1846,1918,4,6.61682E-05,
"Warren, Samuel",Warren,Samuel,,1807,1877,4,6.61682E-05,
"Crothers, Samuel McChord",Crothers,Samuel McChord,,1857,1927,4,6.61682E-05,
"Orth, Samuel Peter",Orth,Samuel Peter,,1873,1922,4,6.61682E-05,
"Teasdale, Sara",Teasdale,Sara,,1884,1933,4,6.61682E-05,
"Pryor, Sara Agnes Rice",Pryor,Sara Agnes Rice,,1830,1912,4,6.61682E-05,
"Cook, Sherburne Friend",Cook,Sherburne Friend,,1896,1974,4,6.61682E-05,
"Wang, Shizhen",Wang,Shizhen,,1634,1711,4,6.61682E-05,
"Olfers, Sibylle",Olfers,Sibylle,,1881,1916,4,6.61682E-05,
"Thompson, Silvanus P. (Silvanus Phillips)",Thompson,Silvanus P. (Silvanus Phillips),,1851,1916,4,6.61682E-05,
"Dubnow, Simon",Dubnow,Simon,,1860,1941,4,6.61682E-05,
"Gay, Sophie",Gay,Sophie,,1776,1852,4,6.61682E-05,
"Trikoupes, Spyridon",Trikoupes,Spyridon,,1788,1873,4,6.61682E-05,
"Waterloo, Stanley",Waterloo,Stanley,,1846,1913,4,6.61682E-05,
"Francis, Stella M.",Francis,Stella M.,,no_birthdate,no_deathdate,4,6.61682E-05,
"Bartholomew, Stephen",Bartholomew,Stephen,,no_birthdate,no_deathdate,4,6.61682E-05,
"Long, Stephen H. (Stephen Harriman)",Long,Stephen H. (Stephen Harriman),,1784,1864,4,6.61682E-05,
"Sills, Steven David Justin",Sills,Steven David Justin,,no_birthdate,no_deathdate,4,6.61682E-05,
"Cooper, Susan Fenimore",Cooper,Susan Fenimore,,1813,1894,4,6.61682E-05,
"Griggs, Sutton E. (Sutton Elbert)",Griggs,Sutton E. (Sutton Elbert),,1872,1933,4,6.61682E-05,
"Maréchal, Sylvain",Maréchal,Sylvain,,1750,1803,4,6.61682E-05,
"Curtis, T. D. (Thomas Day)",Curtis,T. D. (Thomas Day),,no_birthdate,no_deathdate,4,6.61682E-05,
"Steward, T. G. (Theophilus Gould)",Steward,T. G. (Theophilus Gould),,1843,1924,4,6.61682E-05,
"Wood, T. Martin",Wood,T. Martin,,1875,1919,4,6.61682E-05,
"Malthus, T. R. (Thomas Robert)",Malthus,T. R. (Thomas Robert),,1766,1834,4,6.61682E-05,
"Pascoais, Teixeira de",Pascoais,Teixeira de,,1877,1952,4,6.61682E-05,
