author_name,last_name,first_name,title,birthdate,deathdate,count,fraction_total,dataset
"Vandenburg, G. L.",Vandenburg,G. L.,,no_birthdate,no_deathdate,4,6.62E-05,project_gutenberg
"Mably, Gabriel Bonnot de",Mably,Gabriel Bonnot de,,1709,1785,4,6.62E-05,project_gutenberg
"Catullus, Gaius Valerius",Catullus,Gaius Valerius,,84 BC,54 BC,4,6.62E-05,project_gutenberg
"Tissandier, Gaston",Tissandier,Gaston,,1843,1899,4,6.62E-05,project_gutenberg
"Büchner, Georg",Büchner,Georg,,1813,1837,4,6.62E-05,project_gutenberg
"Engel, Georg",Engel,Georg,,1866,1931,4,6.62E-05,project_gutenberg
"Washington, George",Washington,George,,1732,1799,4,6.62E-05,project_gutenberg
"Cruikshank, George",Cruikshank,George,,1792,1878,4,6.62E-05,project_gutenberg
"Smith, George",Smith,George,,1833,1919,4,6.62E-05,project_gutenberg
"Thompson, George",Thompson,George,,1823,no_deathdate,4,6.62E-05,project_gutenberg
"Durston, George",Durston,George,,no_birthdate,no_deathdate,4,6.62E-05,project_gutenberg
"Lawrence, George A. (George Alfred)",Lawrence,George A. (George Alfred),,1827,1876,4,6.62E-05,project_gutenberg
"England, George Allan",England,George Allan,,1877,1936,4,6.62E-05,project_gutenberg
"English, George Bethune",English,George Bethune,,1787,1828,4,6.62E-05,project_gutenberg
"Waring, George E. (George Edwin)",Waring,George E. (George Edwin),,1833,1898,4,6.62E-05,project_gutenberg
"Betts, George Herbert",Betts,George Herbert,,1868,1934,4,6.62E-05,project_gutenberg
"Eekhoud, Georges",Eekhoud,Georges,,1854,1927,4,6.62E-05,project_gutenberg
"Le Faure, Georges",Le Faure,Georges,,1856,1953,4,6.62E-05,project_gutenberg
"Vance, Gerald",Vance,Gerald,,no_birthdate,no_deathdate,4,6.62E-05,project_gutenberg
"Lee, Gerald Stanley",Lee,Gerald Stanley,,1862,1944,4,6.62E-05,project_gutenberg
"Stein, Gertrude",Stein,Gertrude,,1874,1946,4,6.62E-05,project_gutenberg
"Leopardi, Giacomo",Leopardi,Giacomo,,1798,1837,4,6.62E-05,project_gutenberg
"à Beckett, Gilbert Abbott",à Beckett,Gilbert Abbott,,1811,1856,4,6.62E-05,project_gutenberg
"Bertini, Giuseppe",Bertini,Giuseppe,,1759,1852,4,6.62E-05,project_gutenberg
"Casserly, Gordon",Casserly,Gordon,,1869,1947,4,6.62E-05,project_gutenberg
"Bates, Gordon",Bates,Gordon,,no_birthdate,no_deathdate,4,6.62E-05,project_gutenberg
"Greenwood, Grace",Greenwood,Grace,,1823,1904,4,6.62E-05,project_gutenberg
"White, Grace Miller",White,Grace Miller,,1868,1957,4,6.62E-05,project_gutenberg
"Numers, Gustaf von",Numers,Gustaf von,,1848,1913,4,6.62E-05,project_gutenberg
"Meyrink, Gustav",Meyrink,Gustav,,1868,1932,4,6.62E-05,project_gutenberg
"Moule, H. C. G. (Handley Carr Glyn)",Moule,H. C. G. (Handley Carr Glyn),,1841,1920,4,6.62E-05,project_gutenberg
"Traill, H. D. (Henry Duff)",Traill,H. D. (Henry Duff),,1842,1900,4,6.62E-05,project_gutenberg
"Bashford, H. H. (Henry Howarth), Sir",Bashford,H. H. (Henry Howarth),,1880,1961,4,6.62E-05,project_gutenberg
"Tomlinson, H. M. (Henry Major)",Tomlinson,H. M. (Henry Major),,1873,1958,4,6.62E-05,project_gutenberg
"Williams, H. Noel (Hugh Noel)",Williams,H. Noel (Hugh Noel),,1870,1925,4,6.62E-05,project_gutenberg
"Vincent, Harl",Vincent,Harl,,1893,1968,4,6.62E-05,project_gutenberg
"Begbie, Harold",Begbie,Harold,,1871,1929,4,6.62E-05,project_gutenberg
"Sherman, Harold M. (Harold Morrow)",Sherman,Harold M. (Harold Morrow),,1898,1987,4,6.62E-05,project_gutenberg
"Smith, Harriet L. (Harriet Lummis)",Smith,Harriet L. (Harriet Lummis),,no_birthdate,no_deathdate,4,6.62E-05,project_gutenberg
"Johnston, Harry",Johnston,Harry,,1858,1927,4,6.62E-05,project_gutenberg
"De Windt, Harry",De Windt,Harry,,1856,1933,4,6.62E-05,project_gutenberg
"Treitschke, Heinrich von",Treitschke,Heinrich von,,1834,1896,4,6.62E-05,project_gutenberg
"Bannerman, Helen",Bannerman,Helen,,1862,1946,4,6.62E-05,project_gutenberg
"Inman, Henry",Inman,Henry,,1837,1899,4,6.62E-05,project_gutenberg
"Bordeaux, Henry",Bordeaux,Henry,,1870,1963,4,6.62E-05,project_gutenberg
"Hasse, Henry",Hasse,Henry,,1913,1977,4,6.62E-05,project_gutenberg
"Jones, Henry Festing",Jones,Henry Festing,,1851,1928,4,6.62E-05,project_gutenberg
"Richardson, Henry Handel",Richardson,Henry Handel,,1870,1946,4,6.62E-05,project_gutenberg
"Newbolt, Henry John, Sir",Newbolt,Henry John,,1862,1938,4,6.62E-05,project_gutenberg
"Field, Henry M. (Henry Martyn)",Field,Henry M. (Henry Martyn),,1822,1907,4,6.62E-05,project_gutenberg
"Salt, Henry S.",Salt,Henry S.,,1851,1939,4,6.62E-05,project_gutenberg
"Harrison, Henry Sydnor",Harrison,Henry Sydnor,,1880,1930,4,6.62E-05,project_gutenberg
"Beecher, Henry Ward",Beecher,Henry Ward,,1813,1887,4,6.62E-05,project_gutenberg
"Hayens, Herbert",Hayens,Herbert,,1861,1944,4,6.62E-05,project_gutenberg
"Gibbons, Herbert Adams",Gibbons,Herbert Adams,,1880,1934,4,6.62E-05,project_gutenberg
"Kastle, Herbert D.",Kastle,Herbert D.,,1924,1987,4,6.62E-05,project_gutenberg
"Heiberg, Hermann",Heiberg,Hermann,,1840,1910,4,6.62E-05,project_gutenberg
"Bergman, Hjalmar",Bergman,Hjalmar,,1883,1931,4,6.62E-05,project_gutenberg
"Drachmann, Holger",Drachmann,Holger,,1846,1908,4,6.62E-05,project_gutenberg
"Randall, Homer",Randall,Homer,,no_birthdate,no_deathdate,4,6.62E-05,project_gutenberg
"Flint, Homer Eon",Flint,Homer Eon,,1888,1924,4,6.62E-05,project_gutenberg
"Beaugrand, Honoré",Beaugrand,Honoré,,1848,1906,4,6.62E-05,project_gutenberg
"Chapelle, Howard Irving",Chapelle,Howard Irving,,1901,1975,4,6.62E-05,project_gutenberg
"Miller, Hugh",Miller,Hugh,,1802,1856,4,6.62E-05,project_gutenberg
"Lofting, Hugh",Lofting,Hugh,,1886,1947,4,6.62E-05,project_gutenberg
"Hofmannsthal, Hugo von",Hofmannsthal,Hugo von,,1874,1929,4,6.62E-05,project_gutenberg
"Hapgood, Hutchins",Hapgood,Hutchins,,1869,1944,4,6.62E-05,project_gutenberg
"Kondylakes, Ioannes",Kondylakes,Ioannes,,1861,1920,4,6.62E-05,project_gutenberg
"Newton, Isaac",Newton,Isaac,,1642,1727,4,6.62E-05,project_gutenberg
"Marcosson, Isaac Frederick",Marcosson,Isaac Frederick,,1876,1961,4,6.62E-05,project_gutenberg
"Anderson, Isabel",Anderson,Isabel,,1876,1948,4,6.62E-05,project_gutenberg
"Byrum, Isabel C. (Isabel Coston)",Byrum,Isabel C. (Isabel Coston),,1870,1938,4,6.62E-05,project_gutenberg
"Walton, Izaak",Walton,Izaak,,1593,1683,4,6.62E-05,project_gutenberg
"Forrester, Izola L. (Izola Louise)",Forrester,Izola L. (Izola Louise),,1878,1944,4,6.62E-05,project_gutenberg
"Auriac, J. Berlioz d' (Jules Berlioz)",Auriac,J. Berlioz d' (Jules Berlioz),,1820,no_deathdate,4,6.62E-05,project_gutenberg
"Tregarthen, J. C. (John Coulson)",Tregarthen,J. C. (John Coulson),,1854,1933,4,6.62E-05,project_gutenberg
"Holland, J. G. (Josiah Gilbert)",Holland,J. G. (Josiah Gilbert),,1819,1881,4,6.62E-05,project_gutenberg
"Erkko, J. H.",Erkko,J. H.,,1849,1906,4,6.62E-05,project_gutenberg
"Kurtz, J. H. (Johann Heinrich)",Kurtz,J. H. (Johann Heinrich),,1809,1890,4,6.62E-05,project_gutenberg
"Jacobsen, J. P. (Jens Peter)",Jacobsen,J. P. (Jens Peter),,1847,1885,4,6.62E-05,project_gutenberg
"Rosny, J.-H., aîné",Rosny aîné,J.-H.,,1856,1940,4,6.62E-05,project_gutenberg
"Williamson, Jack",Williamson,Jack,,1908,2006,4,6.62E-05,project_gutenberg
"Bose, Jagadis Chandra",Bose,Jagadis Chandra,,1858,1937,4,6.62E-05,project_gutenberg
"Stevenson, James",Stevenson,James,,1840,1888,4,6.62E-05,project_gutenberg
"Bonwick, James",Bonwick,James,,1817,1906,4,6.62E-05,project_gutenberg
"Fiske, James",Fiske,James,,1885,1933,4,6.62E-05,project_gutenberg
"Stamers, James",Stamers,James,,no_birthdate,no_deathdate,4,6.62E-05,project_gutenberg
"Flecker, James Elroy",Flecker,James Elroy,,1884,1915,4,6.62E-05,project_gutenberg
"Clarke, James Freeman",Clarke,James Freeman,,1810,1888,4,6.62E-05,project_gutenberg
"Foster, James H.",Foster,James H.,,no_birthdate,no_deathdate,4,6.62E-05,project_gutenberg
"Ludlow, James M. (James Meeker)",Ludlow,James M. (James Meeker),,1841,1932,4,6.62E-05,project_gutenberg
"Hall, James Norman",Hall,James Norman,,1887,1951,4,6.62E-05,project_gutenberg
"Mears, James R.",Mears,James R.,,no_birthdate,no_deathdate,4,6.62E-05,project_gutenberg
"Findley, James S. (James Smith)",Findley,James S. (James Smith),,1926,no_deathdate,4,6.62E-05,project_gutenberg
"McConnell, James V.",McConnell,James V.,,1925,1990,4,6.62E-05,project_gutenberg
"Ligthart, Jan",Ligthart,Jan,,1859,1916,4,6.62E-05,project_gutenberg
"Dieulafoy, Jane",Dieulafoy,Jane,,1851,1916,4,6.62E-05,project_gutenberg
"Addams, Jane",Addams,Jane,,1860,1935,4,6.62E-05,project_gutenberg
"Erdélyi, János",Erdélyi,János,,1814,1868,4,6.62E-05,project_gutenberg
"Calvin, Jean",Calvin,Jean,,1509,1564,4,6.62E-05,project_gutenberg
"Lang, Jean",Lang,Jean,,1867,1932,4,6.62E-05,project_gutenberg
"Marbot, Jean-Baptiste-Antoine-Marcelin, baron de",de Marbot,Jean-Baptiste-Antoine-Marcelin,,1782,1854,4,6.62E-05,project_gutenberg
"Marmontel, Jean-François",Marmontel,Jean-François,,1723,1799,4,6.62E-05,project_gutenberg
"Guyon, Jeanne Marie Bouvier de la Motte",Guyon,Jeanne Marie Bouvier de la Motte,,1648,1717,4,6.62E-05,project_gutenberg
"Williams, Jesse Lynch",Williams,Jesse Lynch,,1871,1929,4,6.62E-05,project_gutenberg
"Weston, Jessie L. (Jessie Laidlay)",Weston,Jessie L. (Jessie Laidlay),,1850,1928,4,6.62E-05,project_gutenberg
"Bergman, Johan Albert",Bergman,Johan Albert,,1844,1924,4,6.62E-05,project_gutenberg
"Fichte, Johann Gottlieb",Fichte,Johann Gottlieb,,1762,1814,4,6.62E-05,project_gutenberg
"Becher, Johannes Robert",Becher,Johannes Robert,,1891,1958,4,6.62E-05,project_gutenberg
"Caius, John",Caius,John,,1510,1573,4,6.62E-05,project_gutenberg
"Taylor, John",Taylor,John,,1580,1653,4,6.62E-05,project_gutenberg
"Aubrey, John",Aubrey,John,,1626,1697,4,6.62E-05,project_gutenberg
"Moore, John",Moore,John,,1729,1802,4,6.62E-05,project_gutenberg
"Adams, John",Adams,John,,1735,1826,4,6.62E-05,project_gutenberg
"Nichols, John",Nichols,John,,1745,1826,4,6.62E-05,project_gutenberg
"Franklin, John",Franklin,John,,1786,1847,4,6.62E-05,project_gutenberg
"Clare, John",Clare,John,,1793,1864,4,6.62E-05,project_gutenberg
"Leighton, John",Leighton,John,,1822,1912,4,6.62E-05,project_gutenberg
"Rae, John",Rae,John,,1845,1915,4,6.62E-05,project_gutenberg
"Brownlie, John",Brownlie,John,,1857,1925,4,6.62E-05,project_gutenberg
"Dos Passos, John",Dos Passos,John,,1896,1970,4,6.62E-05,project_gutenberg
"Paris, John Ayrton",Paris,John Ayrton,,1785,1856,4,6.62E-05,project_gutenberg
"Clay, John Cecil",Clay,John Cecil,,1875,1930,4,6.62E-05,project_gutenberg
"Dent, John Charles",Dent,John Charles,,1841,1888,4,6.62E-05,project_gutenberg
"Van Dyke, John Charles",Van Dyke,John Charles,,1856,1932,4,6.62E-05,project_gutenberg
"Ridpath, John Clark",Ridpath,John Clark,,1840,1900,4,6.62E-05,project_gutenberg
"Jeaffreson, John Cordy",Jeaffreson,John Cordy,,1831,1901,4,6.62E-05,project_gutenberg
"Cooke, John Esten",Cooke,John Esten,,1830,1886,4,6.62E-05,project_gutenberg
"Neihardt, John G.",Neihardt,John G.,,1881,1973,4,6.62E-05,project_gutenberg
"Stephens, John L.",Stephens,John L.,,1805,1852,4,6.62E-05,project_gutenberg
"Legler, John M.",Legler,John M.,,no_birthdate,no_deathdate,4,6.62E-05,project_gutenberg
"Keynes, John Maynard",Keynes,John Maynard,,1883,1946,4,6.62E-05,project_gutenberg
"Falkner, John Meade",Falkner,John Meade,,1858,1932,4,6.62E-05,project_gutenberg
"Wetterau, John Moncure",Wetterau,John Moncure,,no_birthdate,no_deathdate,4,6.62E-05,project_gutenberg
"Musick, John R. (John Roy)",Musick,John R. (John Roy),,1849,1901,4,6.62E-05,project_gutenberg
"McIntyre, John Thomas",McIntyre,John Thomas,,1871,1951,4,6.62E-05,project_gutenberg
"Morse, John Torrey",Morse,John Torrey,,1840,1937,4,6.62E-05,project_gutenberg
"Draper, John William",Draper,John William,,1811,1882,4,6.62E-05,project_gutenberg
"De Forest, John William",De Forest,John William,,1826,1906,4,6.62E-05,project_gutenberg
"Sevilla, Jose N.",Sevilla,Jose N.,,1880,1946,4,6.62E-05,project_gutenberg
"Bates, Joseph",Bates,Joseph,,1792,1872,4,6.62E-05,project_gutenberg
"Jacobs, Joseph",Jacobs,Joseph,,1854,1916,4,6.62E-05,project_gutenberg
"Smith, Joseph Fielding",Smith,Joseph Fielding,,1876,1972,4,6.62E-05,project_gutenberg
"Lawrence, Josephine",Lawrence,Josephine,,no_birthdate,1978,4,6.62E-05,project_gutenberg
"Peabody, Josephine Preston",Peabody,Josephine Preston,,1874,1922,4,6.62E-05,project_gutenberg
"Billings, Josh",Billings,Josh,,1818,1885,4,6.62E-05,project_gutenberg
"Kraszewski, JoÌ�zef Ignacy",Kraszewski,Józef Ignacy,,1812,1887,4,6.62E-05,project_gutenberg
"Koskimaa, Juho",Koskimaa,Juho,,1891,1926,4,6.62E-05,project_gutenberg
"Sandeau, Jules",Sandeau,Jules,,1811,1883,4,6.62E-05,project_gutenberg
"Renard, Jules",Renard,Jules,,1864,1910,4,6.62E-05,project_gutenberg
"Janin, Jules Gabriel",Janin,Jules Gabriel,,1804,1874,4,6.62E-05,project_gutenberg
"Street, Julian",Street,Julian,,1879,1947,4,6.62E-05,project_gutenberg
"Corbett, Julian Stafford",Corbett,Julian Stafford,,1854,1922,4,6.62E-05,project_gutenberg
"Corson, Juliet",Corson,Juliet,,1842,1897,4,6.62E-05,project_gutenberg
"Caesar, Julius",Caesar,Julius,,100 BC,44 BC,4,6.62E-05,project_gutenberg
"Voss, Julius von",Voss,Julius von,,1768,1832,4,6.62E-05,project_gutenberg
"Tanizaki, Jun'ichiro",Tanizaki,Jun'ichiro,,1886,1965,4,6.62E-05,project_gutenberg
"Maurik, Justus van",Maurik,Justus van,,1846,1904,4,6.62E-05,project_gutenberg
"Järvi, K. A. (Kaarlo August)",Järvi,K. A. (Kaarlo August),,1869,1942,4,6.62E-05,project_gutenberg
"Jääskeläinen, Kaapro",Jääskeläinen,Kaapro,,1862,1932,4,6.62E-05,project_gutenberg
"Tavaststjerna, Karl August",Tavaststjerna,Karl August,,1860,1898,4,6.62E-05,project_gutenberg
"Franzos, Karl Emil",Franzos,Karl Emil,,1848,1904,4,6.62E-05,project_gutenberg
"Pöllnitz, Karl Ludwig, Freiherr von",von Pöllnitz,Karl Ludwig,,1692,1775,4,6.62E-05,project_gutenberg
"Greenaway, Kate",Greenaway,Kate,,1846,1901,4,6.62E-05,project_gutenberg
"Chopin, Kate",Chopin,Kate,,1850,1904,4,6.62E-05,project_gutenberg
"Bates, Katharine Lee",Bates,Katharine Lee,,1859,1929,4,6.62E-05,project_gutenberg
"Burt, Katharine Newlin",Burt,Katharine Newlin,,1882,1977,4,6.62E-05,project_gutenberg
"Thurston, Katherine Cecil",Thurston,Katherine Cecil,,1875,1911,4,6.62E-05,project_gutenberg
"Ward, Kenneth",Ward,Kenneth,,no_birthdate,no_deathdate,4,6.62E-05,project_gutenberg
"James I, King of England",James I,King of England,,1566,1625,4,6.62E-05,project_gutenberg
"Palamas, Kostes",Palamas,Kostes,,1859,1943,4,6.62E-05,project_gutenberg
"Wyman, L. P. (Levi Parker)",Wyman,L. P. (Levi Parker),,1873,no_deathdate,4,6.62E-05,project_gutenberg
"King, L. W. (Leonard William)",King,L. W. (Leonard William),,1869,1919,4,6.62E-05,project_gutenberg
"Barker, Lady (Mary Anne)",Barker,Lady (Mary Anne),,1831,1911,4,6.62E-05,project_gutenberg
"Morgan, Lady (Sydney)",Morgan,Lady (Sydney),,1783,1859,4,6.62E-05,project_gutenberg
"Sterne, Laurence",Sterne,Laurence,,1713,1768,4,6.62E-05,project_gutenberg
"Oliphant, Laurence",Oliphant,Laurence,,1829,1888,4,6.62E-05,project_gutenberg
"Hutton, Laurence",Hutton,Laurence,,1843,1904,4,6.62E-05,project_gutenberg
"Gilman, Lawrence",Gilman,Lawrence,,1878,1939,4,6.62E-05,project_gutenberg
"Burpee, Lawrence J. (Lawrence Johnstone)",Burpee,Lawrence J. (Lawrence Johnstone),,1873,1946,4,6.62E-05,project_gutenberg
"Frank, Leonhard",Frank,Leonhard,,1882,1961,4,6.62E-05,project_gutenberg
"Eckenstein, Lina",Eckenstein,Lina,,1857,1931,4,6.62E-05,project_gutenberg
"Marshall, Logan",Marshall,Logan,,1884,no_deathdate,4,6.62E-05,project_gutenberg
"Smith, Logan Pearsall",Smith,Logan Pearsall,,1865,1946,4,6.62E-05,project_gutenberg
"Reybaud, Louis",Reybaud,Louis,,1799,1879,4,6.62E-05,project_gutenberg
"Ginzberg, Louis",Ginzberg,Louis,,1873,1953,4,6.62E-05,project_gutenberg
"Lamprey, Louise",Lamprey,Louise,,1869,1951,4,6.62E-05,project_gutenberg
"Boigne, Louise-Eléonore-Charlotte-Adélaide d'Osmond, comtesse de",de Boigne,Louise-Eléonore-Charlotte-Adélaide d'Osmond,,1781,1866,4,6.62E-05,project_gutenberg
"Vigée-Lebrun, Louise-Elisabeth",Vigée-Lebrun,Louise-Elisabeth,,1755,1842,4,6.62E-05,project_gutenberg
"Barzini, Luigi",Barzini,Luigi,,1874,1947,4,6.62E-05,project_gutenberg
"Coloma, Luis",Coloma,Luis,,1851,1915,4,6.62E-05,project_gutenberg
"Xavier, M.",Xavier,M.,,1798,1865,4,6.62E-05,project_gutenberg
"Shiel, M. P. (Matthew Phipps)",Shiel,M. P. (Matthew Phipps),,1865,1947,4,6.62E-05,project_gutenberg
"Hawley, Mabel C.",Hawley,Mabel C.,,no_birthdate,no_deathdate,4,6.62E-05,project_gutenberg
"Chagas, Manuel Pinheiro",Chagas,Manuel Pinheiro,,1842,1895,4,6.62E-05,project_gutenberg
"Prévost, Marcel",Prévost,Marcel,,1862,1941,4,6.62E-05,project_gutenberg
"Burnham, Margaret",Burnham,Margaret,,no_birthdate,no_deathdate,4,6.62E-05,project_gutenberg
"Sherwood, Margaret Pollock",Sherwood,Margaret Pollock,,1864,1955,4,6.62E-05,project_gutenberg
"Cooke, Marjorie Benton",Cooke,Marjorie Benton,,1876,1920,4,6.62E-05,project_gutenberg
"Somerville, Mary",Somerville,Mary,,1780,1872,4,6.62E-05,project_gutenberg
"Antin, Mary",Antin,Mary,,1881,1949,4,6.62E-05,project_gutenberg
"Hanshew, Mary E.",Hanshew,Mary E.,,no_birthdate,no_deathdate,4,6.62E-05,project_gutenberg
"Northend, Mary Harrod",Northend,Mary Harrod,,1850,no_deathdate,4,6.62E-05,project_gutenberg
"Bradley, Mary Hastings",Bradley,Mary Hastings,,1882,1976,4,6.62E-05,project_gutenberg
"Waddington, Mary King",Waddington,Mary King,,1833,1923,4,6.62E-05,project_gutenberg
"Beard, Mary Ritter",Beard,Mary Ritter,,1876,1958,4,6.62E-05,project_gutenberg
"Betham, Matilda",Betham,Matilda,,1776,1852,4,6.62E-05,project_gutenberg
"Goodwin, Maud Wilder",Goodwin,Maud Wilder,,1856,1935,4,6.62E-05,project_gutenberg
"Thompson, Maurice",Thompson,Maurice,,1844,1901,4,6.62E-05,project_gutenberg
"Fairless, Michael",Fairless,Michael,,1869,1901,4,6.62E-05,project_gutenberg
"Hart, Michael",Hart,Michael,,1947,2011,4,6.62E-05,project_gutenberg
"Amari, Michele",Amari,Michele,,1806,1889,4,6.62E-05,project_gutenberg
"Lermontov, Mikhail Iurevich",Lermontov,Mikhail Iurevich,,1814,1841,4,6.62E-05,project_gutenberg
"Riddell, J. H., Mrs.",Riddell,J. H.,Mrs,1832,1906,4,6.62E-05,project_gutenberg
"Stawell, Rodolph, Mrs.",Stawell,Rodolph,Mrs,no_birthdate,no_deathdate,4,6.62E-05,project_gutenberg
"Barbauld, Mrs. (Anna Letitia)",Barbauld,Anna Letitia,Mrs,1743,1825,4,6.62E-05,project_gutenberg
"Hubback, Mrs. (Catherine-Anne Austen)",Hubback,Catherine-Anne Austen,Mrs,1818,1877,4,6.62E-05,project_gutenberg
"Park, Mungo",Park,Mungo,,1771,1806,4,6.62E-05,project_gutenberg
"Leskov, N. S. (Nikolai Semenovich)",Leskov,N. S. (Nikolai Semenovich),,1831,1895,4,6.62E-05,project_gutenberg
"Lincoln, Natalie Sumner",Lincoln,Natalie Sumner,,1881,1935,4,6.62E-05,project_gutenberg
"Dodge, Natt N. (Natt Noyes)",Dodge,Natt N. (Natt Noyes),,1900,1982,4,6.62E-05,project_gutenberg
"Bly, Nellie",Bly,Nellie,,1864,1922,4,6.62E-05,project_gutenberg
"Lloyd, Nelson",Lloyd,Nelson,,1873,1933,4,6.62E-05,project_gutenberg
"Anderson, Nephi",Anderson,Nephi,,1865,1923,4,6.62E-05,project_gutenberg
"Desfontaines, Nicolas-Marc",Desfontaines,Nicolas-Marc,,no_birthdate,1652,4,6.62E-05,project_gutenberg
"Douglas, Norman",Douglas,Norman,,1868,1952,4,6.62E-05,project_gutenberg
"Douglas, O.",Douglas,O.,,1877,1948,4,6.62E-05,project_gutenberg
"Uzanne, Octave",Uzanne,Octave,,1851,1931,4,6.62E-05,project_gutenberg
"Schmidt, Otto Ernst",Schmidt,Otto Ernst,,1862,1926,4,6.62E-05,project_gutenberg
"Edwards, Owen Morgan, Sir",Edwards,Owen Morgan,,1858,1920,4,6.62E-05,project_gutenberg
"Andriessen, P. J. (Pieter Jacob)",Andriessen,P. J. (Pieter Jacob),,1815,1877,4,6.62E-05,project_gutenberg
"Barnum, P. T. (Phineas Taylor)",Barnum,P. T. (Phineas Taylor),,1810,1891,4,6.62E-05,project_gutenberg
"Pratt, Parley P. (Parley Parker)",Pratt,Parley P. (Parley Parker),,1807,1857,4,6.62E-05,project_gutenberg
"Villari, Pasquale",Villari,Pasquale,,1827,1917,4,6.62E-05,project_gutenberg
"More, Paul Elmer",More,Paul Elmer,,1864,1937,4,6.62E-05,project_gutenberg
"Konody, Paul G. (Paul George)",Konody,Paul G. (Paul George),,1872,1933,4,6.62E-05,project_gutenberg
"Fairman, Paul W.",Fairman,Paul W.,,1916,1977,4,6.62E-05,project_gutenberg
"Thomasson, Pehr",Thomasson,Pehr,,1818,1883,4,6.62E-05,project_gutenberg
"Ervast, Pekka",Ervast,Pekka,,1875,1934,4,6.62E-05,project_gutenberg
"Gibbon, Perceval",Gibbon,Perceval,,1879,1926,4,6.62E-05,project_gutenberg
"Wren, Percival Christopher",Wren,Percival Christopher,,1885,1941,4,6.62E-05,project_gutenberg
"Abelard, Peter",Abelard,Peter,,1079,1142,4,6.62E-05,project_gutenberg
"Nansen, Peter",Nansen,Peter,,1861,1918,4,6.62E-05,project_gutenberg
"Newell, Peter",Newell,Peter,,1862,1924,4,6.62E-05,project_gutenberg
"McArthur, Peter",McArthur,Peter,,1866,1924,4,6.62E-05,project_gutenberg
"Massinger, Philip",Massinger,Philip,,1583,1640,4,6.62E-05,project_gutenberg
"Hamerton, Philip Gilbert",Hamerton,Philip Gilbert,,1834,1894,4,6.62E-05,project_gutenberg
"Ségur, Philippe-Paul, comte de",de Ségur,Philippe-Paul,,1780,1873,4,6.62E-05,project_gutenberg
"Fleury de Chaboulon, Pierre Alexandre Édouard, baron",Fleury de Chaboulon,Pierre Alexandre Édouard,,1779,1835,4,6.62E-05,project_gutenberg
"Beaumarchais, Pierre Augustin Caron de",Beaumarchais,Pierre Augustin Caron de,,1732,1799,4,6.62E-05,project_gutenberg
"Doesticks, Q. K. Philander",Doesticks,Q. K. Philander,,1831,1875,4,6.62E-05,project_gutenberg
"Tao, Qian",Tao,Qian,,365,427,4,6.62E-05,project_gutenberg
"Torrey, R. A. (Reuben Archer)",Torrey,R. A. (Reuben Archer),,1856,1928,4,6.62E-05,project_gutenberg
"Cunninghame Graham, R. B. (Robert Bontine)",Cunninghame Graham,R. B. (Robert Bontine),,1852,1936,4,6.62E-05,project_gutenberg
