author_name,first_name,last_name,title,count,fraction_total,dataset
Edith Hall,Edith,Hall,,100,0.000275,open_syllabus
Brean S. Hammond,Brean S,Hammond,,100,0.000275,open_syllabus
James Holly Hanford,James Holly,Hanford,,100,0.000275,open_syllabus
Gerry Johnson,Gerry,Johnson,,100,0.000275,open_syllabus
Pericles Lewis,Pericles,Lewis,,100,0.000275,open_syllabus
David Loewenstein,David,Loewenstein,,100,0.000275,open_syllabus
Alistair McCleery,Alistair,McCleery,,100,0.000275,open_syllabus
John Mullan,John,Mullan,,100,0.000275,open_syllabus
Eric S. Rabkin,Eric S,Rabkin,,100,0.000275,open_syllabus
Denise Riley,Denise,Riley,,100,0.000275,open_syllabus
Alain Robbe-Grillet,Alain,Robbe-Grillet,,100,0.000275,open_syllabus
Lawrence Scanlon,Lawrence,Scanlon,,100,0.000275,open_syllabus
Cynthia A. Scheinberg,Cynthia A,Scheinberg,,100,0.000275,open_syllabus
Claude J. Summers,Claude J,Summers,,100,0.000275,open_syllabus
Tom Wayman,Tom,Wayman,,100,0.000275,open_syllabus
Owen Wister,Owen,Wister,,100,0.000275,open_syllabus
Guillaume,Guillaume,,,100,0.000275,open_syllabus
Matthew Beaumont,Matthew,Beaumont,,99,0.000273,open_syllabus
Henri Bergson,Henri,Bergson,,99,0.000273,open_syllabus
David Brooks,David,Brooks,,99,0.000273,open_syllabus
Joseph Bruchac,Joseph,Bruchac,,99,0.000273,open_syllabus
Stephen Chbosky,Stephen,Chbosky,,99,0.000273,open_syllabus
Julio Cortázar,Julio,Cortázar,,99,0.000273,open_syllabus
Robert Darnton,Robert,Darnton,,99,0.000273,open_syllabus
P. E. Easterling,P E,Easterling,,99,0.000273,open_syllabus
Annie Finch,Annie,Finch,,99,0.000273,open_syllabus
Allan A. Glatthorn,Allan A,Glatthorn,,99,0.000273,open_syllabus
Dolores Johnson,Dolores,Johnson,,99,0.000273,open_syllabus
Norton Juster,Norton,Juster,,99,0.000273,open_syllabus
Gene Kleppinger,Gene,Kleppinger,,99,0.000273,open_syllabus
Vassiliki Kolocotroni,Vassiliki,Kolocotroni,,99,0.000273,open_syllabus
Catherine G. Latterell,Catherine G,Latterell,,99,0.000273,open_syllabus
Janice R. Matthews,Janice R,Matthews,,99,0.000273,open_syllabus
Juilene Osborne-McKnight,Juilene,Osborne-McKnight,,99,0.000273,open_syllabus
R. B. Parker,R B,Parker,,99,0.000273,open_syllabus
Helen Phillips,Helen,Phillips,,99,0.000273,open_syllabus
John Lloyd Purdy,John Lloyd,Purdy,,99,0.000273,open_syllabus
Michael C. J. Putnam,Michael C. J.,Putnam,,99,0.000273,open_syllabus
David Quint,David,Quint,,99,0.000273,open_syllabus
Joseph R. Roach,Joseph R,Roach,,99,0.000273,open_syllabus
N. K. Sandars,N K,Sandars,,99,0.000273,open_syllabus
Virginia Schomp,Virginia,Schomp,,99,0.000273,open_syllabus
Sylvia Scribner,Sylvia,Scribner,,99,0.000273,open_syllabus
Anthony D. Smith,Anthony D,Smith,,99,0.000273,open_syllabus
Madeleine Sorapure,Madeleine,Sorapure,,99,0.000273,open_syllabus
J. H. Stape,J H,Stape,,99,0.000273,open_syllabus
Clarice Swisher,Clarice,Swisher,,99,0.000273,open_syllabus
Julian Symons,Julian,Symons,,99,0.000273,open_syllabus
Virginia Mason Vaughan,Virginia Mason,Vaughan,,99,0.000273,open_syllabus
Maurice O. Wallace,Maurice O,Wallace,,99,0.000273,open_syllabus
Roger MacBride Allen,Roger MacBride,Allen,,98,0.00027,open_syllabus
David Almond,David,Almond,,98,0.00027,open_syllabus
Barbara J. Bain,Barbara J,Bain,,98,0.00027,open_syllabus
Sculley Bradley,Sculley,Bradley,,98,0.00027,open_syllabus
Jesse L. Byock,Jesse L,Byock,,98,0.00027,open_syllabus
Hazel V. Carby,Hazel V,Carby,,98,0.00027,open_syllabus
Daniel Chandler,Daniel,Chandler,,98,0.00027,open_syllabus
Walter Cohen,Walter,Cohen,,98,0.00027,open_syllabus
Marianne DeKoven,Marianne,DeKoven,,98,0.00027,open_syllabus
Ann Douglas,Ann,Douglas,,98,0.00027,open_syllabus
William R. Epperson,William R,Epperson,,98,0.00027,open_syllabus
Henry A. Giroux,Henry A,Giroux,,98,0.00027,open_syllabus
E. H. Gombrich,E H,Gombrich,,98,0.00027,open_syllabus
Peter Greenaway,Peter,Greenaway,,98,0.00027,open_syllabus
Julian Huxley,Julian,Huxley,,98,0.00027,open_syllabus
Tracy Kidder,Tracy,Kidder,,98,0.00027,open_syllabus
Tom Moylan,Tom,Moylan,,98,0.00027,open_syllabus
Ruth Padel,Ruth,Padel,,98,0.00027,open_syllabus
C. A. Patrides,C A,Patrides,,98,0.00027,open_syllabus
Jane Spiro,Jane,Spiro,,98,0.00027,open_syllabus
Kim Stallings,Kim,Stallings,,98,0.00027,open_syllabus
Richard Taylor,Richard,Taylor,,98,0.00027,open_syllabus
R. George Thomas,R George,Thomas,,98,0.00027,open_syllabus
Vivien Thomas,Vivien,Thomas,,98,0.00027,open_syllabus
Anne Tyler,Anne,Tyler,,98,0.00027,open_syllabus
Jeffrey Wainwright,Jeffrey,Wainwright,,98,0.00027,open_syllabus
Paul Williams,Paul,Williams,,98,0.00027,open_syllabus
Mary Woolliams,Mary,Woolliams,,98,0.00027,open_syllabus
Tory Young,Tory,Young,,98,0.00027,open_syllabus
Woody Allen,Woody,Allen,,97,0.000267,open_syllabus
Peter Boxall,Peter,Boxall,,97,0.000267,open_syllabus
A. C. Cawley,A C,Cawley,,97,0.000267,open_syllabus
Mary Ann Caws,Mary Ann,Caws,,97,0.000267,open_syllabus
Stephen Jay Gould,Stephen Jay,Gould,,97,0.000267,open_syllabus
Dustin H. Griffin,Dustin H,Griffin,,97,0.000267,open_syllabus
Richard Grusin,Richard,Grusin,,97,0.000267,open_syllabus
Kevin J. Hayes,Kevin J,Hayes,,97,0.000267,open_syllabus
Glenn Hendler,Glenn,Hendler,,97,0.000267,open_syllabus
Adrian Holliday,Adrian,Holliday,,97,0.000267,open_syllabus
Nalo Hopkinson,Nalo,Hopkinson,,97,0.000267,open_syllabus
Maurice Hussey,Maurice,Hussey,,97,0.000267,open_syllabus
Roger Hussey,Roger,Hussey,,97,0.000267,open_syllabus
Missy James,Missy,James,,97,0.000267,open_syllabus
W. David Kay,W David,Kay,,97,0.000267,open_syllabus
Gary Kemp,Gary,Kemp,,97,0.000267,open_syllabus
Carl H. Klaus,Carl H,Klaus,,97,0.000267,open_syllabus
Jerzy Kosinski,Jerzy,Kosinski,,97,0.000267,open_syllabus
David Levithan,David,Levithan,,97,0.000267,open_syllabus
Stanley Lombardo,Stanley,Lombardo,,97,0.000267,open_syllabus
Hilary Mantel,Hilary,Mantel,,97,0.000267,open_syllabus
Herbert Marcuse,Herbert,Marcuse,,97,0.000267,open_syllabus
Tony McEnery,Tony,McEnery,,97,0.000267,open_syllabus
Alan Merickel,Alan,Merickel,,97,0.000267,open_syllabus
Douglas C. Montgomery,Douglas C,Montgomery,,97,0.000267,open_syllabus
Cathy Morrison,Cathy,Morrison,,97,0.000267,open_syllabus
Elisabeth P. Myers,Elisabeth P,Myers,,97,0.000267,open_syllabus
Lewis E. Nicholson,Lewis E,Nicholson,,97,0.000267,open_syllabus
Morton D. Paley,Morton D,Paley,,97,0.000267,open_syllabus
Derek Pearsall,Derek,Pearsall,,97,0.000267,open_syllabus
David Pirie,David,Pirie,,97,0.000267,open_syllabus
Paul Poplawski,Paul,Poplawski,,97,0.000267,open_syllabus
Sue Roe,Sue,Roe,,97,0.000267,open_syllabus
S. Schoenbaum,S,Schoenbaum,,97,0.000267,open_syllabus
Charles Segal,Charles,Segal,,97,0.000267,open_syllabus
Geneva Smitherman,Geneva,Smitherman,,97,0.000267,open_syllabus
Susanna Sparrow,Susanna,Sparrow,,97,0.000267,open_syllabus
James Thomson,James,Thomson,,97,0.000267,open_syllabus
Jeffrey Weeks,Jeffrey,Weeks,,97,0.000267,open_syllabus
Joanna Wolfe,Joanna,Wolfe,,97,0.000267,open_syllabus
Janet Adelman,Janet,Adelman,,96,0.000264,open_syllabus
Lorraine Anderson,Lorraine,Anderson,,96,0.000264,open_syllabus
Mariama Ba,Mariama,Ba,,96,0.000264,open_syllabus
Adrian Beard,Adrian,Beard,,96,0.000264,open_syllabus
Susanna Centlivre,Susanna,Centlivre,,96,0.000264,open_syllabus
Morris Eaves,Morris,Eaves,,96,0.000264,open_syllabus
Mary A. Favret,Mary A,Favret,,96,0.000264,open_syllabus
Alastair Fowler,Alastair,Fowler,,96,0.000264,open_syllabus
John Gill,John,Gill,,96,0.000264,open_syllabus
Loretta S. Gray,Loretta S,Gray,,96,0.000264,open_syllabus
Jasper Griffin,Jasper,Griffin,,96,0.000264,open_syllabus
Donna Heiland,Donna,Heiland,,96,0.000264,open_syllabus
David Herlihy,David,Herlihy,,96,0.000264,open_syllabus
M. R. James,M R,James,,96,0.000264,open_syllabus
Christopher Johns,Christopher,Johns,,96,0.000264,open_syllabus
June Johnson,June,Johnson,,96,0.000264,open_syllabus
Tom Keymer,Tom,Keymer,,96,0.000264,open_syllabus
George Levine,George,Levine,,96,0.000264,open_syllabus
I. N. Love,I N,Love,,96,0.000264,open_syllabus
Lisa Lowe,Lisa,Lowe,,96,0.000264,open_syllabus
Janet Malcolm,Janet,Malcolm,,96,0.000264,open_syllabus
Mary McCarthy,Mary,McCarthy,,96,0.000264,open_syllabus
Karen Newman,Karen,Newman,,96,0.000264,open_syllabus
Clifford Odets,Clifford,Odets,,96,0.000264,open_syllabus
Thomas Love Peacock,Thomas Love,Peacock,,96,0.000264,open_syllabus
Fred C. Robinson,Fred C,Robinson,,96,0.000264,open_syllabus
Louise M. Rosenblatt,Louise M,Rosenblatt,,96,0.000264,open_syllabus
William Michael Rossetti,William Michael,Rossetti,,96,0.000264,open_syllabus
Neil J. Salkind,Neil J,Salkind,,96,0.000264,open_syllabus
Esther H. Schor,Esther H,Schor,,96,0.000264,open_syllabus
Howard Temperley,Howard,Temperley,,96,0.000264,open_syllabus
Eugène Vinaver,Eugène,Vinaver,,96,0.000264,open_syllabus
Nancy A. Walker,Nancy A,Walker,,96,0.000264,open_syllabus
Hayden White,Hayden,White,,96,0.000264,open_syllabus
Michael Wilding,Michael,Wilding,,96,0.000264,open_syllabus
Aijaz Ahmad,Aijaz,Ahmad,,95,0.000262,open_syllabus
Jean-Dominique Bauby,Jean-Dominique,Bauby,,95,0.000262,open_syllabus
Raymond Briggs,Raymond,Briggs,,95,0.000262,open_syllabus
Aidan Chambers,Aidan,Chambers,,95,0.000262,open_syllabus
Maryse Conde,Maryse,Conde,,95,0.000262,open_syllabus
Jonathan Culpeper,Jonathan,Culpeper,,95,0.000262,open_syllabus
Jonathan Demme,Jonathan,Demme,,95,0.000262,open_syllabus
Assia Djebar,Assia,Djebar,,95,0.000262,open_syllabus
David Edgar,David,Edgar,,95,0.000262,open_syllabus
Hal Foster,Hal,Foster,,95,0.000262,open_syllabus
Anthony Giddens,Anthony,Giddens,,95,0.000262,open_syllabus
Sheena Gillespie,Sheena,Gillespie,,95,0.000262,open_syllabus
George E. Haggerty,George E,Haggerty,,95,0.000262,open_syllabus
Lesley Jeffries,Lesley,Jeffries,,95,0.000262,open_syllabus
Judith Kitchen,Judith,Kitchen,,95,0.000262,open_syllabus
Robert Kroetsch,Robert,Kroetsch,,95,0.000262,open_syllabus
Miriam G. Martinez,Miriam G,Martinez,,95,0.000262,open_syllabus
Jill L. Matus,Jill L,Matus,,95,0.000262,open_syllabus
Celia M. Millward,Celia M,Millward,,95,0.000262,open_syllabus
Susanna Moodie,Susanna,Moodie,,95,0.000262,open_syllabus
Edmund S. Morgan,Edmund S,Morgan,,95,0.000262,open_syllabus
Alice Sebold,Alice,Sebold,,95,0.000262,open_syllabus
Iain Sinclair,Iain,Sinclair,,95,0.000262,open_syllabus
Lawrence Stone,Lawrence,Stone,,95,0.000262,open_syllabus
Greg Walker,Greg,Walker,,95,0.000262,open_syllabus
David Wiles,David,Wiles,,95,0.000262,open_syllabus
Susan Wiseman,Susan,Wiseman,,95,0.000262,open_syllabus
David Worrall,David,Worrall,,95,0.000262,open_syllabus
Neil Astley,Neil,Astley,,94,0.000259,open_syllabus
Nick Bentley,Nick,Bentley,,94,0.000259,open_syllabus
Renni Browne,Renni,Browne,,94,0.000259,open_syllabus
S. H. Clark,S H,Clark,,94,0.000259,open_syllabus
Patrick Collinson,Patrick,Collinson,,94,0.000259,open_syllabus
Royal Shakespeare Company,Royal Shakespeare,Company,,94,0.000259,open_syllabus
Ann B. Dobie,Ann B,Dobie,,94,0.000259,open_syllabus
Stanley B. Greenfield,Stanley B,Greenfield,,94,0.000259,open_syllabus
Raphael Holinshed,Raphael,Holinshed,,94,0.000259,open_syllabus
Elfriede Jelinek,Elfriede,Jelinek,,94,0.000259,open_syllabus
Akira Kurosawa,Akira,Kurosawa,,94,0.000259,open_syllabus
Edward Larrissy,Edward,Larrissy,,94,0.000259,open_syllabus
John Lewis,John,Lewis,,94,0.000259,open_syllabus
Victor Martinez,Victor,Martinez,,94,0.000259,open_syllabus
Joel Myerson,Joel,Myerson,,94,0.000259,open_syllabus
Maggie Nelson,Maggie,Nelson,,94,0.000259,open_syllabus
James E. Porter,James E,Porter,,94,0.000259,open_syllabus
Andrew Ross,Andrew,Ross,,94,0.000259,open_syllabus
Deborah Schiffrin,Deborah,Schiffrin,,94,0.000259,open_syllabus
David Schmid,David,Schmid,,94,0.000259,open_syllabus
Hortense J. Spillers,Hortense J,Spillers,,94,0.000259,open_syllabus
Chad Walsh,Chad,Walsh,,94,0.000259,open_syllabus
Meena Alexander,Meena,Alexander,,93,0.000256,open_syllabus
Elizabeth Archibald,Elizabeth,Archibald,,93,0.000256,open_syllabus
Iain Banks,Iain,Banks,,93,0.000256,open_syllabus
Tracy Bowell,Tracy,Bowell,,93,0.000256,open_syllabus
Eldridge Cleaver,Eldridge,Cleaver,,93,0.000256,open_syllabus
Alison Donnell,Alison,Donnell,,93,0.000256,open_syllabus
Justin D. Edwards,Justin D,Edwards,,93,0.000256,open_syllabus
Albert Einstein,Albert,Einstein,,93,0.000256,open_syllabus
Dennis Freeborn,Dennis,Freeborn,,93,0.000256,open_syllabus
David E. Gray,David E,Gray,,93,0.000256,open_syllabus
David Gray,David,Gray,,93,0.000256,open_syllabus
James David Hart,James David,Hart,,93,0.000256,open_syllabus
Elizabeth Heale,Elizabeth,Heale,,93,0.000256,open_syllabus
Sarah Kemble Knight,Sarah Kemble,Knight,,93,0.000256,open_syllabus
Nicholas McDowell,Nicholas,McDowell,,93,0.000256,open_syllabus
Miriam Meyerhoff,Miriam,Meyerhoff,,93,0.000256,open_syllabus
Drew Milne,Drew,Milne,,93,0.000256,open_syllabus
Anthony Minghella,Anthony,Minghella,,93,0.000256,open_syllabus
Lynda Nead,Lynda,Nead,,93,0.000256,open_syllabus
Lynne Pearce,Lynne,Pearce,,93,0.000256,open_syllabus
Carl Plasa,Carl,Plasa,,93,0.000256,open_syllabus
Barbara Roche Rico,Barbara Roche,Rico,,93,0.000256,open_syllabus
George Saintsbury,George,Saintsbury,,93,0.000256,open_syllabus
Alan Trachtenberg,Alan,Trachtenberg,,93,0.000256,open_syllabus
Michael O. Tunnell,Michael O,Tunnell,,93,0.000256,open_syllabus
Zoe Wicomb,Zoe,Wicomb,,93,0.000256,open_syllabus
Ella O. Williams,Ella O,Williams,,93,0.000256,open_syllabus
I. Babelʹ,I,Babelʹ,,92,0.000253,open_syllabus
Greg Bear,Greg,Bear,,92,0.000253,open_syllabus
Julia Casterton,Julia,Casterton,,92,0.000253,open_syllabus
Godfrey Davies,Godfrey,Davies,,92,0.000253,open_syllabus
Andrew Delbanco,Andrew,Delbanco,,92,0.000253,open_syllabus
Kathryn Zabelle Derounian-Stodola,Kathryn Zabelle,Derounian-Stodola,,92,0.000253,open_syllabus
John M. Echols,John M,Echols,,92,0.000253,open_syllabus
Rudolph Fisher,Rudolph,Fisher,,92,0.000253,open_syllabus
Shelley Fisher Fishkin,Shelley Fisher,Fishkin,,92,0.000253,open_syllabus
Philip Morin Freneau,Philip Morin,Freneau,,92,0.000253,open_syllabus
R. D. Fulk,R D,Fulk,,92,0.000253,open_syllabus
John T. Gage,John T,Gage,,92,0.000253,open_syllabus
B. Gates,B,Gates,,92,0.000253,open_syllabus
Michel Gondry,Michel,Gondry,,92,0.000253,open_syllabus
Martin Harry Greenberg,Martin Harry,Greenberg,,92,0.000253,open_syllabus
Petrus Groeneboom,Petrus,Groeneboom,,92,0.000253,open_syllabus
John P. Harrington,John P,Harrington,,92,0.000253,open_syllabus
Robert Hass,Robert,Hass,,92,0.000253,open_syllabus
Gail E. Hawisher,Gail E,Hawisher,,92,0.000253,open_syllabus
Paul Hoover,Paul,Hoover,,92,0.000253,open_syllabus
Phil Johnson,Phil,Johnson,,92,0.000253,open_syllabus
Frida Kahlo,Frida,Kahlo,,92,0.000253,open_syllabus
Geoffrey Keynes,Geoffrey,Keynes,,92,0.000253,open_syllabus
Hermione Lee,Hermione,Lee,,92,0.000253,open_syllabus
Alison Light,Alison,Light,,92,0.000253,open_syllabus
David Macaulay,David,Macaulay,,92,0.000253,open_syllabus
Colin MacCabe,Colin,MacCabe,,92,0.000253,open_syllabus
T. R. Malthus,T R,Malthus,,92,0.000253,open_syllabus
Nicholas Marsh,Nicholas,Marsh,,92,0.000253,open_syllabus
Colum McCann,Colum,McCann,,92,0.000253,open_syllabus
Meenakshi Mukherjee,Meenakshi,Mukherjee,,92,0.000253,open_syllabus
Linda Nochlin,Linda,Nochlin,,92,0.000253,open_syllabus
Nawal El Saadawi,Nawal El,Saadawi,,92,0.000253,open_syllabus
Brian Selznick,Brian,Selznick,,92,0.000253,open_syllabus
Hassan Shadily,Hassan,Shadily,,92,0.000253,open_syllabus
J. A. Sharpe,J A,Sharpe,,92,0.000253,open_syllabus
Patricia J. Williams,Patricia J,Williams,,92,0.000253,open_syllabus
Richard Meran Barsam,Richard Meran,Barsam,,91,0.000251,open_syllabus
N. F. Blake,N F,Blake,,91,0.000251,open_syllabus
Robert W. Bly,Robert W,Bly,,91,0.000251,open_syllabus
Benjamin Britten,Benjamin,Britten,,91,0.000251,open_syllabus
Elizabeth Brown-Guillory,Elizabeth,Brown-Guillory,,91,0.000251,open_syllabus
Beverly Cleary,Beverly,Cleary,,91,0.000251,open_syllabus
Steven Cohan,Steven,Cohan,,91,0.000251,open_syllabus
Jill Collis,Jill,Collis,,91,0.000251,open_syllabus
Carlo Collodi,Carlo,Collodi,,91,0.000251,open_syllabus
Robert Dixon,Robert,Dixon,,91,0.000251,open_syllabus
Mary Crow Dog,Mary Crow,Dog,,91,0.000251,open_syllabus
Jasper Fforde,Jasper,Fforde,,91,0.000251,open_syllabus
Nikolaĭ Vasilevich Gogol,Nikolaĭ Vasilevich,Gogol,,91,0.000251,open_syllabus
Mary Hays,Mary,Hays,,91,0.000251,open_syllabus
Andreas Huyssen,Andreas,Huyssen,,91,0.000251,open_syllabus
James S. Jacobs,James S,Jacobs,,91,0.000251,open_syllabus
Mary Klages,Mary,Klages,,91,0.000251,open_syllabus
Louis Menand,Louis,Menand,,91,0.000251,open_syllabus
Mark Musa,Mark,Musa,,91,0.000251,open_syllabus
Ira Bruce Nadel,Ira Bruce,Nadel,,91,0.000251,open_syllabus
Norman Page,Norman,Page,,91,0.000251,open_syllabus
Diane Ravitch,Diane,Ravitch,,91,0.000251,open_syllabus
Mike Read,Mike,Read,,91,0.000251,open_syllabus
Mina P. Shaughnessy,Mina P,Shaughnessy,,91,0.000251,open_syllabus
Charles Simic,Charles,Simic,,91,0.000251,open_syllabus
Henry Nash Smith,Henry Nash,Smith,,91,0.000251,open_syllabus
Charles A. Temple,Charles A,Temple,,91,0.000251,open_syllabus
Guy Vanderhaeghe,Guy,Vanderhaeghe,,91,0.000251,open_syllabus
Albert Wendt,Albert,Wendt,,91,0.000251,open_syllabus
Junko Yokota,Junko,Yokota,,91,0.000251,open_syllabus
Banana Yoshimoto,Banana,Yoshimoto,,91,0.000251,open_syllabus
Oscar Zeta Acosta,Oscar Zeta,Acosta,,90,0.000248,open_syllabus
Charles Altieri,Charles,Altieri,,90,0.000248,open_syllabus
Joel Barlow,Joel,Barlow,,90,0.000248,open_syllabus
Ernst Bloch,Ernst,Bloch,,90,0.000248,open_syllabus
Richard Burt,Richard,Burt,,90,0.000248,open_syllabus
Margaret Cargill,Margaret,Cargill,,90,0.000248,open_syllabus
Peter Conrad,Peter,Conrad,,90,0.000248,open_syllabus
Dick Davis,Dick,Davis,,90,0.000248,open_syllabus
Denis Diderot,Denis,Diderot,,90,0.000248,open_syllabus
Jessie Redmon Fauset,Jessie Redmon,Fauset,,90,0.000248,open_syllabus
Joan M. Ferrante,Joan M,Ferrante,,90,0.000248,open_syllabus
Eric Foner,Eric,Foner,,90,0.000248,open_syllabus
Neil Fraistat,Neil,Fraistat,,90,0.000248,open_syllabus
Philip Gaskell,Philip,Gaskell,,90,0.000248,open_syllabus
Paula Gillespie,Paula,Gillespie,,90,0.000248,open_syllabus
Robert W. Hanning,Robert W,Hanning,,90,0.000248,open_syllabus
Kathryn Hume,Kathryn,Hume,,90,0.000248,open_syllabus
Clement Hurd,Clement,Hurd,,90,0.000248,open_syllabus
Derek Jarman,Derek,Jarman,,90,0.000248,open_syllabus
Ian Jones,Ian,Jones,,90,0.000248,open_syllabus
Diana Landau,Diana,Landau,,90,0.000248,open_syllabus
David Lean,David,Lean,,90,0.000248,open_syllabus
David Mazzucchelli,David,Mazzucchelli,,90,0.000248,open_syllabus
Solomon Northup,Solomon,Northup,,90,0.000248,open_syllabus
David Nunan,David,Nunan,,90,0.000248,open_syllabus
Richard O.'Connor,Richard,O'Connor,,90,0.000248,open_syllabus
Elaine Payne,Elaine,Payne,,90,0.000248,open_syllabus
Neil Roberts,Neil,Roberts,,90,0.000248,open_syllabus
Roger Sabin,Roger,Sabin,,90,0.000248,open_syllabus
Ramzi M. Salti,Ramzi M,Salti,,90,0.000248,open_syllabus
Helen Sword,Helen,Sword,,90,0.000248,open_syllabus
Valerie Traub,Valerie,Traub,,90,0.000248,open_syllabus
Christos Tsiolkas,Christos,Tsiolkas,,90,0.000248,open_syllabus
Amos Tutuola,Amos,Tutuola,,90,0.000248,open_syllabus
Peter Washington,Peter,Washington,,90,0.000248,open_syllabus
Patricia White,Patricia,White,,90,0.000248,open_syllabus
Lesley Whittaker,Lesley,Whittaker,,90,0.000248,open_syllabus
Folger Shakespeare Library,Folger Shakespeare Library,,,90,0.000248,open_syllabus
Andrea Barrett,Andrea,Barrett,,89,0.000245,open_syllabus
Arthur Asa Berger,Arthur Asa,Berger,,89,0.000245,open_syllabus
Andrew Booth,Andrew,Booth,,89,0.000245,open_syllabus
Peter Brook,Peter,Brook,,89,0.000245,open_syllabus
Charles Burns,Charles,Burns,,89,0.000245,open_syllabus
Teju Cole,Teju,Cole,,89,0.000245,open_syllabus
Michael Dobson,Michael,Dobson,,89,0.000245,open_syllabus
Denis Donoghue,Denis,Donoghue,,89,0.000245,open_syllabus
William Dunbar,William,Dunbar,,89,0.000245,open_syllabus
Barbara Fister,Barbara,Fister,,89,0.000245,open_syllabus
John Guy,John,Guy,,89,0.000245,open_syllabus
Sylvia A. Holladay,Sylvia A,Holladay,,89,0.000245,open_syllabus
Kathleen T. Horning,Kathleen T,Horning,,89,0.000245,open_syllabus
William Jay Jacobs,William Jay,Jacobs,,89,0.000245,open_syllabus
Benjamin W. Labaree,Benjamin W,Labaree,,89,0.000245,open_syllabus
Robert Woodrow Langbaum,Robert Woodrow,Langbaum,,89,0.000245,open_syllabus
Andrew Levy,Andrew,Levy,,89,0.000245,open_syllabus
British Library,British,Library,,89,0.000245,open_syllabus
Amy Ling,Amy,Ling,,89,0.000245,open_syllabus
Arthur F. Marotti,Arthur F,Marotti,,89,0.000245,open_syllabus
James C. McDonald,James C,McDonald,,89,0.000245,open_syllabus
Andrew Motion,Andrew,Motion,,89,0.000245,open_syllabus
David Munger,David,Munger,,89,0.000245,open_syllabus
Donald A. Norman,Donald A,Norman,,89,0.000245,open_syllabus
Lee Patterson,Lee,Patterson,,89,0.000245,open_syllabus
David L. Pike,David L,Pike,,89,0.000245,open_syllabus
Leonard A. Podis,Leonard A,Podis,,89,0.000245,open_syllabus
Richard Price,Richard,Price,,89,0.000245,open_syllabus
Jean Renoir,Jean,Renoir,,89,0.000245,open_syllabus
Barbara Herrnstein Smith,Barbara Herrnstein,Smith,,89,0.000245,open_syllabus
John M. Steadman,John M,Steadman,,89,0.000245,open_syllabus
